age,gender,chiptime,year,marathon,country,finishers
63,NA,278.7167,2012,Jerusalem Marathon,Israel,814
21,NA,278.7333,2012,Jerusalem Marathon,Israel,814
35,NA,278.85,2012,Jerusalem Marathon,Israel,814
45,NA,278.9167,2012,Jerusalem Marathon,Israel,814
47,NA,278.9833,2012,Jerusalem Marathon,Israel,814
52,NA,278.9833,2012,Jerusalem Marathon,Israel,814
55,NA,279.0167,2012,Jerusalem Marathon,Israel,814
52,NA,279.05,2012,Jerusalem Marathon,Israel,814
51,NA,279.05,2012,Jerusalem Marathon,Israel,814
55,NA,279.1167,2012,Jerusalem Marathon,Israel,814
42,NA,279.2667,2012,Jerusalem Marathon,Israel,814
42,NA,279.6167,2012,Jerusalem Marathon,Israel,814
50,NA,279.7,2012,Jerusalem Marathon,Israel,814
40,NA,279.8,2012,Jerusalem Marathon,Israel,814
37,NA,279.9833,2012,Jerusalem Marathon,Israel,814
38,NA,280.1,2012,Jerusalem Marathon,Israel,814
41,NA,280.3333,2012,Jerusalem Marathon,Israel,814
55,NA,280.5167,2012,Jerusalem Marathon,Israel,814
46,NA,280.5667,2012,Jerusalem Marathon,Israel,814
19,NA,280.6167,2012,Jerusalem Marathon,Israel,814
24,NA,281.3833,2012,Jerusalem Marathon,Israel,814
22,NA,281.45,2012,Jerusalem Marathon,Israel,814
23,NA,281.9333,2012,Jerusalem Marathon,Israel,814
52,NA,282.0667,2012,Jerusalem Marathon,Israel,814
57,NA,282.3167,2012,Jerusalem Marathon,Israel,814
44,NA,282.3167,2012,Jerusalem Marathon,Israel,814
58,NA,282.3333,2012,Jerusalem Marathon,Israel,814
51,NA,282.3333,2012,Jerusalem Marathon,Israel,814
26,NA,282.7,2012,Jerusalem Marathon,Israel,814
45,NA,282.7667,2012,Jerusalem Marathon,Israel,814
52,NA,282.8833,2012,Jerusalem Marathon,Israel,814
51,NA,283.5,2012,Jerusalem Marathon,Israel,814
57,NA,283.6,2012,Jerusalem Marathon,Israel,814
66,NA,283.7833,2012,Jerusalem Marathon,Israel,814
27,NA,284.1667,2012,Jerusalem Marathon,Israel,814
40,NA,284.2167,2012,Jerusalem Marathon,Israel,814
40,NA,284.2167,2012,Jerusalem Marathon,Israel,814
39,NA,284.3,2012,Jerusalem Marathon,Israel,814
46,NA,284.5667,2012,Jerusalem Marathon,Israel,814
30,NA,285.0667,2012,Jerusalem Marathon,Israel,814
43,NA,286.4167,2012,Jerusalem Marathon,Israel,814
48,NA,286.4333,2012,Jerusalem Marathon,Israel,814
42,NA,286.7667,2012,Jerusalem Marathon,Israel,814
56,NA,286.9,2012,Jerusalem Marathon,Israel,814
37,NA,287.0167,2012,Jerusalem Marathon,Israel,814
61,NA,287.1667,2012,Jerusalem Marathon,Israel,814
39,NA,287.3333,2012,Jerusalem Marathon,Israel,814
45,NA,288,2012,Jerusalem Marathon,Israel,814
58,NA,288.0667,2012,Jerusalem Marathon,Israel,814
58,NA,288.0667,2012,Jerusalem Marathon,Israel,814
32,NA,288.2,2012,Jerusalem Marathon,Israel,814
43,NA,288.3,2012,Jerusalem Marathon,Israel,814
22,NA,288.4,2012,Jerusalem Marathon,Israel,814
33,NA,288.5,2012,Jerusalem Marathon,Israel,814
41,NA,288.8,2012,Jerusalem Marathon,Israel,814
27,NA,288.8833,2012,Jerusalem Marathon,Israel,814
43,NA,289.1167,2012,Jerusalem Marathon,Israel,814
38,NA,289.3,2012,Jerusalem Marathon,Israel,814
25,NA,289.5833,2012,Jerusalem Marathon,Israel,814
20,NA,289.7,2012,Jerusalem Marathon,Israel,814
24,NA,290.1,2012,Jerusalem Marathon,Israel,814
41,NA,290.35,2012,Jerusalem Marathon,Israel,814
62,NA,291.0833,2012,Jerusalem Marathon,Israel,814
36,NA,291.3333,2012,Jerusalem Marathon,Israel,814
59,NA,291.6,2012,Jerusalem Marathon,Israel,814
44,NA,291.95,2012,Jerusalem Marathon,Israel,814
40,NA,292.0167,2012,Jerusalem Marathon,Israel,814
35,NA,292.2333,2012,Jerusalem Marathon,Israel,814
42,NA,292.35,2012,Jerusalem Marathon,Israel,814
58,NA,292.3833,2012,Jerusalem Marathon,Israel,814
51,NA,292.4167,2012,Jerusalem Marathon,Israel,814
41,NA,292.4333,2012,Jerusalem Marathon,Israel,814
61,NA,292.8667,2012,Jerusalem Marathon,Israel,814
54,NA,293.1167,2012,Jerusalem Marathon,Israel,814
52,NA,293.1667,2012,Jerusalem Marathon,Israel,814
53,NA,293.25,2012,Jerusalem Marathon,Israel,814
63,NA,293.4167,2012,Jerusalem Marathon,Israel,814
46,NA,293.5333,2012,Jerusalem Marathon,Israel,814
43,NA,293.6167,2012,Jerusalem Marathon,Israel,814
43,NA,293.65,2012,Jerusalem Marathon,Israel,814
53,NA,293.7833,2012,Jerusalem Marathon,Israel,814
45,NA,293.7833,2012,Jerusalem Marathon,Israel,814
40,NA,294,2012,Jerusalem Marathon,Israel,814
66,NA,294,2012,Jerusalem Marathon,Israel,814
19,NA,294.7,2012,Jerusalem Marathon,Israel,814
52,NA,294.8333,2012,Jerusalem Marathon,Israel,814
25,NA,295.3667,2012,Jerusalem Marathon,Israel,814
27,NA,295.4167,2012,Jerusalem Marathon,Israel,814
39,NA,295.4833,2012,Jerusalem Marathon,Israel,814
38,NA,295.7,2012,Jerusalem Marathon,Israel,814
55,NA,295.75,2012,Jerusalem Marathon,Israel,814
27,NA,296.0667,2012,Jerusalem Marathon,Israel,814
28,NA,296.1167,2012,Jerusalem Marathon,Israel,814
28,NA,296.1167,2012,Jerusalem Marathon,Israel,814
26,NA,296.15,2012,Jerusalem Marathon,Israel,814
26,NA,296.1667,2012,Jerusalem Marathon,Israel,814
57,NA,296.1833,2012,Jerusalem Marathon,Israel,814
62,NA,296.3333,2012,Jerusalem Marathon,Israel,814
19,NA,296.5167,2012,Jerusalem Marathon,Israel,814
39,NA,296.6833,2012,Jerusalem Marathon,Israel,814
53,NA,296.8167,2012,Jerusalem Marathon,Israel,814
35,NA,297.35,2012,Jerusalem Marathon,Israel,814
50,NA,297.55,2012,Jerusalem Marathon,Israel,814
55,NA,298.2333,2012,Jerusalem Marathon,Israel,814
59,NA,298.45,2012,Jerusalem Marathon,Israel,814
51,NA,299.15,2012,Jerusalem Marathon,Israel,814
45,NA,299.15,2012,Jerusalem Marathon,Israel,814
36,NA,299.25,2012,Jerusalem Marathon,Israel,814
30,NA,299.3,2012,Jerusalem Marathon,Israel,814
47,NA,299.3833,2012,Jerusalem Marathon,Israel,814
60,NA,299.5833,2012,Jerusalem Marathon,Israel,814
56,NA,299.7833,2012,Jerusalem Marathon,Israel,814
51,NA,299.9333,2012,Jerusalem Marathon,Israel,814
45,NA,300.0333,2012,Jerusalem Marathon,Israel,814
58,NA,300.4,2012,Jerusalem Marathon,Israel,814
67,NA,300.9333,2012,Jerusalem Marathon,Israel,814
61,NA,301.2833,2012,Jerusalem Marathon,Israel,814
59,NA,301.2833,2012,Jerusalem Marathon,Israel,814
54,NA,301.5833,2012,Jerusalem Marathon,Israel,814
57,NA,301.7167,2012,Jerusalem Marathon,Israel,814
39,NA,301.7167,2012,Jerusalem Marathon,Israel,814
23,NA,302.2667,2012,Jerusalem Marathon,Israel,814
63,NA,302.5167,2012,Jerusalem Marathon,Israel,814
41,NA,303.7333,2012,Jerusalem Marathon,Israel,814
39,NA,304.0667,2012,Jerusalem Marathon,Israel,814
32,NA,304.0667,2012,Jerusalem Marathon,Israel,814
51,NA,304.3,2012,Jerusalem Marathon,Israel,814
52,NA,304.35,2012,Jerusalem Marathon,Israel,814
45,NA,304.4333,2012,Jerusalem Marathon,Israel,814
21,NA,304.45,2012,Jerusalem Marathon,Israel,814
52,NA,304.9333,2012,Jerusalem Marathon,Israel,814
49,NA,305.1333,2012,Jerusalem Marathon,Israel,814
23,NA,305.1333,2012,Jerusalem Marathon,Israel,814
53,NA,305.6833,2012,Jerusalem Marathon,Israel,814
44,NA,305.6833,2012,Jerusalem Marathon,Israel,814
39,NA,306.7167,2012,Jerusalem Marathon,Israel,814
59,NA,307,2012,Jerusalem Marathon,Israel,814
45,NA,307.0667,2012,Jerusalem Marathon,Israel,814
55,NA,307.45,2012,Jerusalem Marathon,Israel,814
60,NA,307.45,2012,Jerusalem Marathon,Israel,814
42,NA,307.5,2012,Jerusalem Marathon,Israel,814
74,NA,307.5,2012,Jerusalem Marathon,Israel,814
42,NA,307.5167,2012,Jerusalem Marathon,Israel,814
27,NA,308.3333,2012,Jerusalem Marathon,Israel,814
37,NA,308.55,2012,Jerusalem Marathon,Israel,814
48,NA,308.8,2012,Jerusalem Marathon,Israel,814
44,NA,309.3,2012,Jerusalem Marathon,Israel,814
38,NA,309.4,2012,Jerusalem Marathon,Israel,814
49,NA,309.4,2012,Jerusalem Marathon,Israel,814
69,NA,309.75,2012,Jerusalem Marathon,Israel,814
29,NA,309.9667,2012,Jerusalem Marathon,Israel,814
44,NA,310.5,2012,Jerusalem Marathon,Israel,814
42,NA,310.6167,2012,Jerusalem Marathon,Israel,814
67,NA,311.1,2012,Jerusalem Marathon,Israel,814
35,NA,311.1667,2012,Jerusalem Marathon,Israel,814
62,NA,311.1833,2012,Jerusalem Marathon,Israel,814
62,NA,312.65,2012,Jerusalem Marathon,Israel,814
55,NA,312.7,2012,Jerusalem Marathon,Israel,814
27,NA,312.8167,2012,Jerusalem Marathon,Israel,814
48,NA,313.05,2012,Jerusalem Marathon,Israel,814
47,NA,313.1,2012,Jerusalem Marathon,Israel,814
54,NA,313.9333,2012,Jerusalem Marathon,Israel,814
53,NA,314.3667,2012,Jerusalem Marathon,Israel,814
53,NA,314.5333,2012,Jerusalem Marathon,Israel,814
62,NA,314.5333,2012,Jerusalem Marathon,Israel,814
56,NA,314.75,2012,Jerusalem Marathon,Israel,814
28,NA,314.7667,2012,Jerusalem Marathon,Israel,814
41,NA,314.8,2012,Jerusalem Marathon,Israel,814
36,NA,314.8167,2012,Jerusalem Marathon,Israel,814
22,NA,315.6667,2012,Jerusalem Marathon,Israel,814
48,NA,316.1333,2012,Jerusalem Marathon,Israel,814
53,NA,316.2833,2012,Jerusalem Marathon,Israel,814
45,NA,316.4167,2012,Jerusalem Marathon,Israel,814
21,NA,317.3333,2012,Jerusalem Marathon,Israel,814
53,NA,318.7167,2012,Jerusalem Marathon,Israel,814
48,NA,318.8667,2012,Jerusalem Marathon,Israel,814
59,NA,319.1333,2012,Jerusalem Marathon,Israel,814
41,NA,319.2,2012,Jerusalem Marathon,Israel,814
41,NA,319.2,2012,Jerusalem Marathon,Israel,814
55,NA,319.2667,2012,Jerusalem Marathon,Israel,814
60,NA,319.5667,2012,Jerusalem Marathon,Israel,814
45,NA,319.8333,2012,Jerusalem Marathon,Israel,814
37,NA,320.1333,2012,Jerusalem Marathon,Israel,814
31,NA,320.15,2012,Jerusalem Marathon,Israel,814
39,NA,320.55,2012,Jerusalem Marathon,Israel,814
59,NA,320.95,2012,Jerusalem Marathon,Israel,814
59,NA,321.5,2012,Jerusalem Marathon,Israel,814
38,NA,322.3833,2012,Jerusalem Marathon,Israel,814
22,NA,323.0833,2012,Jerusalem Marathon,Israel,814
28,NA,324.2167,2012,Jerusalem Marathon,Israel,814
43,NA,326.15,2012,Jerusalem Marathon,Israel,814
50,NA,326.15,2012,Jerusalem Marathon,Israel,814
59,NA,326.6167,2012,Jerusalem Marathon,Israel,814
58,NA,326.75,2012,Jerusalem Marathon,Israel,814
41,NA,328.4,2012,Jerusalem Marathon,Israel,814
42,NA,330.4667,2012,Jerusalem Marathon,Israel,814
45,NA,330.6833,2012,Jerusalem Marathon,Israel,814
60,NA,330.7833,2012,Jerusalem Marathon,Israel,814
47,NA,331.0833,2012,Jerusalem Marathon,Israel,814
52,NA,331.4167,2012,Jerusalem Marathon,Israel,814
28,NA,334.0667,2012,Jerusalem Marathon,Israel,814
49,NA,336,2012,Jerusalem Marathon,Israel,814
45,NA,336.3,2012,Jerusalem Marathon,Israel,814
19,NA,339.9667,2012,Jerusalem Marathon,Israel,814
49,NA,340.3667,2012,Jerusalem Marathon,Israel,814
51,NA,340.4167,2012,Jerusalem Marathon,Israel,814
35,NA,341.35,2012,Jerusalem Marathon,Israel,814
62,NA,341.3833,2012,Jerusalem Marathon,Israel,814
26,NA,341.6667,2012,Jerusalem Marathon,Israel,814
52,NA,341.6667,2012,Jerusalem Marathon,Israel,814
69,NA,343.3167,2012,Jerusalem Marathon,Israel,814
42,NA,345.55,2012,Jerusalem Marathon,Israel,814
60,NA,346.3667,2012,Jerusalem Marathon,Israel,814
58,NA,347.5833,2012,Jerusalem Marathon,Israel,814
65,NA,347.8167,2012,Jerusalem Marathon,Israel,814
59,NA,348.2167,2012,Jerusalem Marathon,Israel,814
56,NA,348.25,2012,Jerusalem Marathon,Israel,814
48,NA,349.4333,2012,Jerusalem Marathon,Israel,814
43,NA,349.7333,2012,Jerusalem Marathon,Israel,814
42,NA,349.9333,2012,Jerusalem Marathon,Israel,814
44,NA,351.6833,2012,Jerusalem Marathon,Israel,814
54,NA,351.85,2012,Jerusalem Marathon,Israel,814
53,NA,352.3667,2012,Jerusalem Marathon,Israel,814
41,NA,352.5,2012,Jerusalem Marathon,Israel,814
60,NA,352.5333,2012,Jerusalem Marathon,Israel,814
30,NA,355.3333,2012,Jerusalem Marathon,Israel,814
27,NA,355.3333,2012,Jerusalem Marathon,Israel,814
64,NA,355.5167,2012,Jerusalem Marathon,Israel,814
35,NA,355.9333,2012,Jerusalem Marathon,Israel,814
63,NA,356.3333,2012,Jerusalem Marathon,Israel,814
28,NA,362.55,2012,Jerusalem Marathon,Israel,814
74,NA,364.8333,2012,Jerusalem Marathon,Israel,814
66,NA,368.7833,2012,Jerusalem Marathon,Israel,814
62,NA,368.7833,2012,Jerusalem Marathon,Israel,814
30,NA,375.0167,2012,Jerusalem Marathon,Israel,814
46,NA,375.6333,2012,Jerusalem Marathon,Israel,814
57,NA,402.0333,2012,Jerusalem Marathon,Israel,814
65,NA,402.0667,2012,Jerusalem Marathon,Israel,814
68,NA,410.0333,2012,Jerusalem Marathon,Israel,814
NA,NA,136.4667,2013,Jerusalem Marathon,Israel,786
NA,NA,139.0167,2013,Jerusalem Marathon,Israel,786
NA,NA,140.1833,2013,Jerusalem Marathon,Israel,786
NA,NA,141.4833,2013,Jerusalem Marathon,Israel,786
NA,NA,144.0667,2013,Jerusalem Marathon,Israel,786
NA,NA,167.4167,2013,Jerusalem Marathon,Israel,786
NA,NA,167.8667,2013,Jerusalem Marathon,Israel,786
NA,NA,175.5833,2013,Jerusalem Marathon,Israel,786
NA,NA,178.2333,2013,Jerusalem Marathon,Israel,786
NA,NA,179.95,2013,Jerusalem Marathon,Israel,786
NA,NA,182.0333,2013,Jerusalem Marathon,Israel,786
NA,NA,182.1333,2013,Jerusalem Marathon,Israel,786
NA,NA,185.6667,2013,Jerusalem Marathon,Israel,786
NA,NA,185.95,2013,Jerusalem Marathon,Israel,786
NA,NA,186.1,2013,Jerusalem Marathon,Israel,786
NA,NA,186.6,2013,Jerusalem Marathon,Israel,786
NA,NA,186.6833,2013,Jerusalem Marathon,Israel,786
NA,NA,186.7,2013,Jerusalem Marathon,Israel,786
NA,NA,188.6667,2013,Jerusalem Marathon,Israel,786
NA,NA,189.0167,2013,Jerusalem Marathon,Israel,786
NA,NA,191.0833,2013,Jerusalem Marathon,Israel,786
NA,NA,191.55,2013,Jerusalem Marathon,Israel,786
NA,NA,191.6,2013,Jerusalem Marathon,Israel,786
NA,NA,192.15,2013,Jerusalem Marathon,Israel,786
NA,NA,192.25,2013,Jerusalem Marathon,Israel,786
NA,NA,192.3167,2013,Jerusalem Marathon,Israel,786
NA,NA,192.4167,2013,Jerusalem Marathon,Israel,786
NA,NA,192.7333,2013,Jerusalem Marathon,Israel,786
NA,NA,192.9,2013,Jerusalem Marathon,Israel,786
NA,NA,193.3667,2013,Jerusalem Marathon,Israel,786
NA,NA,193.5333,2013,Jerusalem Marathon,Israel,786
NA,NA,193.6333,2013,Jerusalem Marathon,Israel,786
NA,NA,194.3333,2013,Jerusalem Marathon,Israel,786
NA,NA,195.8667,2013,Jerusalem Marathon,Israel,786
NA,NA,195.8833,2013,Jerusalem Marathon,Israel,786
NA,NA,195.9833,2013,Jerusalem Marathon,Israel,786
NA,NA,196.2833,2013,Jerusalem Marathon,Israel,786
NA,NA,196.8333,2013,Jerusalem Marathon,Israel,786
NA,NA,197.0667,2013,Jerusalem Marathon,Israel,786
NA,NA,197.95,2013,Jerusalem Marathon,Israel,786
NA,NA,199.1333,2013,Jerusalem Marathon,Israel,786
NA,NA,199.35,2013,Jerusalem Marathon,Israel,786
NA,NA,200.9333,2013,Jerusalem Marathon,Israel,786
NA,NA,201.2,2013,Jerusalem Marathon,Israel,786
NA,NA,202,2013,Jerusalem Marathon,Israel,786
NA,NA,202.0167,2013,Jerusalem Marathon,Israel,786
NA,NA,202.25,2013,Jerusalem Marathon,Israel,786
NA,NA,202.3,2013,Jerusalem Marathon,Israel,786
NA,NA,203.1333,2013,Jerusalem Marathon,Israel,786
NA,NA,203.4167,2013,Jerusalem Marathon,Israel,786
NA,NA,204.0167,2013,Jerusalem Marathon,Israel,786
NA,NA,204.0833,2013,Jerusalem Marathon,Israel,786
NA,NA,204.3,2013,Jerusalem Marathon,Israel,786
NA,NA,204.6167,2013,Jerusalem Marathon,Israel,786
NA,NA,205.0667,2013,Jerusalem Marathon,Israel,786
NA,NA,205.6167,2013,Jerusalem Marathon,Israel,786
NA,NA,206.0333,2013,Jerusalem Marathon,Israel,786
NA,NA,206.5333,2013,Jerusalem Marathon,Israel,786
NA,NA,206.6833,2013,Jerusalem Marathon,Israel,786
NA,NA,206.7833,2013,Jerusalem Marathon,Israel,786
NA,NA,206.8333,2013,Jerusalem Marathon,Israel,786
NA,NA,207.1167,2013,Jerusalem Marathon,Israel,786
NA,NA,207.2667,2013,Jerusalem Marathon,Israel,786
NA,NA,207.4667,2013,Jerusalem Marathon,Israel,786
NA,NA,207.65,2013,Jerusalem Marathon,Israel,786
NA,NA,207.65,2013,Jerusalem Marathon,Israel,786
NA,NA,208.05,2013,Jerusalem Marathon,Israel,786
NA,NA,208.1167,2013,Jerusalem Marathon,Israel,786
NA,NA,208.6667,2013,Jerusalem Marathon,Israel,786
NA,NA,209.0833,2013,Jerusalem Marathon,Israel,786
NA,NA,209.2333,2013,Jerusalem Marathon,Israel,786
NA,NA,209.25,2013,Jerusalem Marathon,Israel,786
NA,NA,209.2833,2013,Jerusalem Marathon,Israel,786
NA,NA,209.5167,2013,Jerusalem Marathon,Israel,786
NA,NA,209.5667,2013,Jerusalem Marathon,Israel,786
NA,NA,209.6333,2013,Jerusalem Marathon,Israel,786
NA,NA,209.8,2013,Jerusalem Marathon,Israel,786
NA,NA,210.0833,2013,Jerusalem Marathon,Israel,786
NA,NA,210.25,2013,Jerusalem Marathon,Israel,786
NA,NA,210.55,2013,Jerusalem Marathon,Israel,786
NA,NA,210.5667,2013,Jerusalem Marathon,Israel,786
NA,NA,210.5833,2013,Jerusalem Marathon,Israel,786
NA,NA,210.6,2013,Jerusalem Marathon,Israel,786
NA,NA,210.7,2013,Jerusalem Marathon,Israel,786
NA,NA,211.1333,2013,Jerusalem Marathon,Israel,786
NA,NA,211.4833,2013,Jerusalem Marathon,Israel,786
NA,NA,211.4833,2013,Jerusalem Marathon,Israel,786
NA,NA,211.6,2013,Jerusalem Marathon,Israel,786
NA,NA,211.7167,2013,Jerusalem Marathon,Israel,786
NA,NA,211.95,2013,Jerusalem Marathon,Israel,786
NA,NA,211.9833,2013,Jerusalem Marathon,Israel,786
NA,NA,212.0167,2013,Jerusalem Marathon,Israel,786
NA,NA,212.0667,2013,Jerusalem Marathon,Israel,786
NA,NA,212.7167,2013,Jerusalem Marathon,Israel,786
NA,NA,213.15,2013,Jerusalem Marathon,Israel,786
NA,NA,213.6833,2013,Jerusalem Marathon,Israel,786
NA,NA,213.9833,2013,Jerusalem Marathon,Israel,786
NA,NA,214.1167,2013,Jerusalem Marathon,Israel,786
NA,NA,214.3833,2013,Jerusalem Marathon,Israel,786
NA,NA,214.5667,2013,Jerusalem Marathon,Israel,786
NA,NA,214.6833,2013,Jerusalem Marathon,Israel,786
NA,NA,215.95,2013,Jerusalem Marathon,Israel,786
NA,NA,216.0333,2013,Jerusalem Marathon,Israel,786
NA,NA,216.6833,2013,Jerusalem Marathon,Israel,786
NA,NA,216.7,2013,Jerusalem Marathon,Israel,786
NA,NA,216.85,2013,Jerusalem Marathon,Israel,786
NA,NA,216.9333,2013,Jerusalem Marathon,Israel,786
NA,NA,217,2013,Jerusalem Marathon,Israel,786
NA,NA,217.3333,2013,Jerusalem Marathon,Israel,786
NA,NA,217.6333,2013,Jerusalem Marathon,Israel,786
NA,NA,218.0167,2013,Jerusalem Marathon,Israel,786
NA,NA,218.0333,2013,Jerusalem Marathon,Israel,786
NA,NA,218.3833,2013,Jerusalem Marathon,Israel,786
NA,NA,218.4167,2013,Jerusalem Marathon,Israel,786
NA,NA,218.7,2013,Jerusalem Marathon,Israel,786
NA,NA,218.8,2013,Jerusalem Marathon,Israel,786
NA,NA,218.9,2013,Jerusalem Marathon,Israel,786
NA,NA,219,2013,Jerusalem Marathon,Israel,786
NA,NA,219.15,2013,Jerusalem Marathon,Israel,786
NA,NA,219.1833,2013,Jerusalem Marathon,Israel,786
NA,NA,219.7833,2013,Jerusalem Marathon,Israel,786
NA,NA,219.8167,2013,Jerusalem Marathon,Israel,786
NA,NA,219.8333,2013,Jerusalem Marathon,Israel,786
NA,NA,219.9167,2013,Jerusalem Marathon,Israel,786
NA,NA,219.9667,2013,Jerusalem Marathon,Israel,786
NA,NA,220.1667,2013,Jerusalem Marathon,Israel,786
NA,NA,220.1667,2013,Jerusalem Marathon,Israel,786
NA,NA,220.4333,2013,Jerusalem Marathon,Israel,786
NA,NA,220.45,2013,Jerusalem Marathon,Israel,786
NA,NA,220.5167,2013,Jerusalem Marathon,Israel,786
NA,NA,220.5333,2013,Jerusalem Marathon,Israel,786
NA,NA,220.8167,2013,Jerusalem Marathon,Israel,786
NA,NA,221.0333,2013,Jerusalem Marathon,Israel,786
NA,NA,221.0833,2013,Jerusalem Marathon,Israel,786
NA,NA,221.1333,2013,Jerusalem Marathon,Israel,786
NA,NA,221.1833,2013,Jerusalem Marathon,Israel,786
NA,NA,221.25,2013,Jerusalem Marathon,Israel,786
NA,NA,221.35,2013,Jerusalem Marathon,Israel,786
NA,NA,221.4167,2013,Jerusalem Marathon,Israel,786
NA,NA,221.45,2013,Jerusalem Marathon,Israel,786
NA,NA,221.6167,2013,Jerusalem Marathon,Israel,786
NA,NA,221.8333,2013,Jerusalem Marathon,Israel,786
NA,NA,221.9333,2013,Jerusalem Marathon,Israel,786
NA,NA,222.4333,2013,Jerusalem Marathon,Israel,786
NA,NA,222.5667,2013,Jerusalem Marathon,Israel,786
NA,NA,223.4,2013,Jerusalem Marathon,Israel,786
NA,NA,223.6833,2013,Jerusalem Marathon,Israel,786
NA,NA,223.7,2013,Jerusalem Marathon,Israel,786
NA,NA,223.7167,2013,Jerusalem Marathon,Israel,786
NA,NA,223.7833,2013,Jerusalem Marathon,Israel,786
NA,NA,223.9167,2013,Jerusalem Marathon,Israel,786
NA,NA,223.9667,2013,Jerusalem Marathon,Israel,786
NA,NA,224.05,2013,Jerusalem Marathon,Israel,786
NA,NA,224.2667,2013,Jerusalem Marathon,Israel,786
NA,NA,224.4167,2013,Jerusalem Marathon,Israel,786
NA,NA,224.5167,2013,Jerusalem Marathon,Israel,786
NA,NA,224.5833,2013,Jerusalem Marathon,Israel,786
NA,NA,224.85,2013,Jerusalem Marathon,Israel,786
NA,NA,224.9,2013,Jerusalem Marathon,Israel,786
NA,NA,224.95,2013,Jerusalem Marathon,Israel,786
NA,NA,224.95,2013,Jerusalem Marathon,Israel,786
NA,NA,225.1333,2013,Jerusalem Marathon,Israel,786
NA,NA,225.1667,2013,Jerusalem Marathon,Israel,786
NA,NA,225.2,2013,Jerusalem Marathon,Israel,786
NA,NA,225.3167,2013,Jerusalem Marathon,Israel,786
NA,NA,225.3333,2013,Jerusalem Marathon,Israel,786
NA,NA,225.5333,2013,Jerusalem Marathon,Israel,786
NA,NA,226.05,2013,Jerusalem Marathon,Israel,786
NA,NA,226.1667,2013,Jerusalem Marathon,Israel,786
NA,NA,226.2833,2013,Jerusalem Marathon,Israel,786
NA,NA,226.4333,2013,Jerusalem Marathon,Israel,786
NA,NA,226.6667,2013,Jerusalem Marathon,Israel,786
NA,NA,226.9333,2013,Jerusalem Marathon,Israel,786
NA,NA,227,2013,Jerusalem Marathon,Israel,786
NA,NA,227.0833,2013,Jerusalem Marathon,Israel,786
NA,NA,227.25,2013,Jerusalem Marathon,Israel,786
NA,NA,227.2833,2013,Jerusalem Marathon,Israel,786
NA,NA,227.3833,2013,Jerusalem Marathon,Israel,786
NA,NA,227.4,2013,Jerusalem Marathon,Israel,786
NA,NA,227.4167,2013,Jerusalem Marathon,Israel,786
NA,NA,227.65,2013,Jerusalem Marathon,Israel,786
NA,NA,227.7333,2013,Jerusalem Marathon,Israel,786
NA,NA,227.7667,2013,Jerusalem Marathon,Israel,786
NA,NA,227.8167,2013,Jerusalem Marathon,Israel,786
NA,NA,228.1833,2013,Jerusalem Marathon,Israel,786
NA,NA,228.6667,2013,Jerusalem Marathon,Israel,786
NA,NA,228.6667,2013,Jerusalem Marathon,Israel,786
NA,NA,228.6833,2013,Jerusalem Marathon,Israel,786
NA,NA,228.9333,2013,Jerusalem Marathon,Israel,786
NA,NA,228.95,2013,Jerusalem Marathon,Israel,786
NA,NA,229.05,2013,Jerusalem Marathon,Israel,786
NA,NA,229.25,2013,Jerusalem Marathon,Israel,786
NA,NA,229.2833,2013,Jerusalem Marathon,Israel,786
NA,NA,229.3667,2013,Jerusalem Marathon,Israel,786
NA,NA,229.4,2013,Jerusalem Marathon,Israel,786
NA,NA,229.6167,2013,Jerusalem Marathon,Israel,786
NA,NA,229.65,2013,Jerusalem Marathon,Israel,786
NA,NA,229.7333,2013,Jerusalem Marathon,Israel,786
NA,NA,229.8,2013,Jerusalem Marathon,Israel,786
NA,NA,230,2013,Jerusalem Marathon,Israel,786
NA,NA,230.0167,2013,Jerusalem Marathon,Israel,786
NA,NA,230.0333,2013,Jerusalem Marathon,Israel,786
NA,NA,230.1167,2013,Jerusalem Marathon,Israel,786
NA,NA,230.1667,2013,Jerusalem Marathon,Israel,786
NA,NA,230.4333,2013,Jerusalem Marathon,Israel,786
NA,NA,230.4667,2013,Jerusalem Marathon,Israel,786
NA,NA,230.5,2013,Jerusalem Marathon,Israel,786
NA,NA,230.7667,2013,Jerusalem Marathon,Israel,786
NA,NA,230.8,2013,Jerusalem Marathon,Israel,786
NA,NA,231.2333,2013,Jerusalem Marathon,Israel,786
NA,NA,231.45,2013,Jerusalem Marathon,Israel,786
NA,NA,231.85,2013,Jerusalem Marathon,Israel,786
NA,NA,231.9167,2013,Jerusalem Marathon,Israel,786
NA,NA,231.9167,2013,Jerusalem Marathon,Israel,786
NA,NA,232.05,2013,Jerusalem Marathon,Israel,786
NA,NA,232.2333,2013,Jerusalem Marathon,Israel,786
NA,NA,232.3833,2013,Jerusalem Marathon,Israel,786
NA,NA,232.55,2013,Jerusalem Marathon,Israel,786
NA,NA,232.5833,2013,Jerusalem Marathon,Israel,786
NA,NA,232.5833,2013,Jerusalem Marathon,Israel,786
NA,NA,232.6333,2013,Jerusalem Marathon,Israel,786
NA,NA,232.9,2013,Jerusalem Marathon,Israel,786
NA,NA,233.1833,2013,Jerusalem Marathon,Israel,786
NA,NA,233.2167,2013,Jerusalem Marathon,Israel,786
NA,NA,233.3833,2013,Jerusalem Marathon,Israel,786
