number,first,last
831,8,1
362,3,2
24626,2,6
25934,2,4
28588,2,8
1.602,1,2
25149,2,9
3120,3,0
17460,1,0
10626,1,6
385,3,5
385,3,5
385,3,5
362,3,2
44296,4,6
2689,2,9
3901,3,1
3901,3,1
362,3,2
1146,1,6
9975,9,5
29500,2,0
5200,5,0
2603,2,3
2444,2,4
28869,2,9
9900,9,0
362,3,2
362,3,2
662,6,2
1225,1,5
362,3,2
2.5,2,5
93500,9,0
50126,5,6
385,3,5
1356,1,6
1907,1,7
5090,5,0
5124,5,4
68629,6,9
1840,1,0
362,3,2
1.3418999999999999,1,9
780,7,0
780,7,0
14848,1,8
78000,7,0
2362,2,2
33998,3,8
25182,2,2
71871,7,1
67984,6,4
12174,1,4
15172,1,2
3321,3,1
3902,3,2
9930,9,0
1410,1,0
7500,7,0
5495,5,5
2.3218499999999995,2,5
17391,1,1
21880,2,0
43500,4,0
24096,2,6
17085,1,5
7297,7,7
67200,6,0
21000,2,0
47377,4,7
62700,6,0
83114,8,4
56320,5,0
98800,9,0
9130,9,0
20,2,0
2.9619999999999997,2,2
91188,9,8
340,3,0
42519,4,9
1950,1,0
14100,1,0
7659,7,9
7200,7,0
27420,2,0
20000,2,0
6135,6,5
23918,2,8
61945,6,5
449,4,9
72634,7,4
51400,5,0
1.125,1,5
2.32512,2,2
34400,3,0
12995,1,5
12000,1,0
1200,1,0
22040,2,0
8400,8,0
7500,7,0
64060,6,0
90839,9,9
2.4,2,4
65274,6,4
5.35,5,5
1.448,1,8
8400,8,0
15000,1,0
1.062,1,2
1220,1,0
1019,1,9
23970,2,0
3312,3,2
18600,1,0
84120,8,0
7500,7,0
7500,7,0
40680,4,0
2.106,2,6
1.79697,1,7
41200,4,0
9138,9,8
6837,6,7
5280,5,0
1.484,1,4
21785,2,5
1.25,1,5
86706,8,6
18762,1,2
2406,2,6
2.4,2,4
1.19653,1,3
1.52243,1,3
1.45,1,5
40600,4,0
6000,6,0
11000,1,0
5715,5,5
61855,6,5
13300,1,0
35256,3,6
1.44,1,4
20860,2,0
20985,2,5
7995,7,5
1250,1,0
3495,3,5
24792,2,2
86500,8,0
1.7955199999999998,1,2
23829,2,9
62700,6,0
47065,4,5
28190,2,0
5700,5,0
35050,3,0
3022,3,2
7050,7,0
93892,9,2
5700,5,0
26620,2,0
15500,1,0
4862,4,2
1.595,1,5
26075,2,5
888,8,8
12738,1,8
12999,1,9
34421,3,1
13990,1,0
1470,1,0
3352,3,2
19900,1,0
1.33868,1,8
10248,1,8
33900,3,0
4200,4,0
1602,1,2
19900,1,0
17154,1,4
10000,1,0
4493,4,3
4900,4,0
4900,4,0
4900,4,0
10074,1,4
2900,2,0
5200,5,0
20000,2,0
5085,5,5
7501,7,1
1498,1,8
1075,1,5
349,3,9
5260,5,0
1253,1,3
1.064,1,4
13529,1,9
70000,7,0
3764,3,4
3045,3,5
19999,1,9
62000,6,0
2.13,2,3
11150,1,0
1995,1,5
1995,1,5
32462,3,2
639,6,9
2499,2,9
831,8,1
64900,6,0
10396,1,6
23043,2,3
5580,5,0
1.3320100000000001,1,1
11000,1,0
7078,7,8
77507,7,7
39795,3,5
54138,5,8
58765,5,5
8200,8,0
13578,1,8
69933,6,3
31020,3,0
67500,6,0
1.596,1,6
5998,5,8
9900,9,0
5901,5,1
29500,2,0
47500,4,0
23040,2,0
1.3948500000000001,1,5
1494,1,4
14789,1,9
1.32277,1,7
78000,7,0
78000,7,0
2.46993,2,3
14460,1,0
25832,2,2
47500,4,0
58440,5,0
50000,5,0
11600,1,0
72800,7,0
23825,2,5
16919,1,9
10650,1,0
87000,8,0
362,3,2
5295,5,5
5250,5,0
437,4,7
1,1,1
1.03,1,3
1.11644,1,4
3.144,3,4
3.144,3,4
4.191999999999999,4,2
5.24,5,4
5.688,5,8
1.1475,1,5
17220,1,0
2500,2,0
25500,2,0
69400,6,0
64762,6,2
798,7,8
11543,1,3
6000,6,0
662,6,2
362,3,2
362,3,2
367,3,7
367,3,7
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
367,3,7
367,3,7
367,3,7
367,3,7
367,3,7
367,3,7
367,3,7
367,3,7
367,3,7
367,3,7
367,3,7
367,3,7
374,3,4
374,3,4
374,3,4
374,3,4
374,3,4
374,3,4
374,3,4
374,3,4
380,3,0
662,6,2
667,6,7
37442,3,2
26996,2,6
7460,7,0
43900,4,0
5335,5,5
44400,4,0
31000,3,0
3900,3,0
37368,3,8
1.348,1,8
2340,2,0
27025,2,5
3440,3,0
52000,5,0
374,3,4
12500,1,0
22000,2,0
2.2682,2,2
84813,8,3
28191,2,1
5967,5,7
6888,6,8
7707,7,7
11853,1,3
2247,2,7
42324,4,4
16250,1,0
98700,9,0
40530,4,0
10000,1,0
78800,7,0
60000,6,0
53635,5,5
3.67,3,7
7500,7,0
78000,7,0
32500,3,0
62400,6,0
1.0865500000000001,1,5
25069,2,9
1.58991,1,1
10672,1,2
4690,4,0
1.4449999999999998,1,5
1.4449999999999998,1,5
5000,5,0
29300,2,0
87500,8,0
3390,3,0
41176,4,6
1.575,1,5
17936,1,6
3980,3,0
58500,5,0
37500,3,0
16000,1,0
10800,1,0
24500,2,0
3952,3,2
20000,2,0
3826,3,6
17460,1,0
12538,1,8
59690,5,0
73886,7,6
19998,1,8
73281,7,1
9360,9,0
16000,1,0
10200,1,0
10200,1,0
25035,2,5
2.4579999999999997,2,8
1500,1,0
94594,9,4
7500,7,0
10572,1,2
2496,2,6
3660,3,0
40800,4,0
2130,2,0
1.275,1,5
2840,2,0
80000,8,0
13200,1,0
1.03,1,3
39200,3,0
31811,3,1
8190,8,0
8999,8,9
13999,1,9
21069,2,9
1545,1,5
53200,5,0
4385,4,5
10945,1,5
18877,1,7
10060,1,0
28975,2,5
9534,9,4
1.5388899999999999,1,9
2867,2,7
50000,5,0
831,8,1
5000,5,0
1.8865500000000002,1,5
55260,5,0
1.523,1,3
7632,7,2
7632,7,2
1.5645,1,5
1.5645,1,5
8900,8,0
23100,2,0
2478,2,8
5260,5,0
10900,1,0
39000,3,0
50340,5,0
43088,4,8
4288,4,8
2.3749999999999996,2,5
21094,2,4
1.2884,1,4
1.35,1,5
1.35,1,5
10348,1,8
3247,3,7
3247,3,7
19694,1,4
49400,4,0
8100,8,0
2.0636200000000002,2,2
25500,2,0
16385,1,5
2.2759,2,9
1.7033099999999999,1,1
6900,6,0
18957,1,7
2860,2,0
1695,1,5
748,7,8
75225,7,5
41573,4,3
3940,3,0
1.2034999999999998,1,5
18833,1,3
3150,3,0
16000,1,0
1236,1,6
7845,7,5
38000,3,0
76155,7,5
8400,8,0
10120,1,0
60948,6,8
36567,3,7
12929,1,9
14000,1,0
30630,3,0
92400,9,0
5327,5,7
17800,1,0
7990,7,0
2950,2,0
7534,7,4
4991,4,1
5109,5,9
86016,8,6
14063,1,3
6412,6,2
1.4969999999999999,1,7
4.2534,4,4
2300,2,0
1503,1,3
2695,2,5
600,6,0
670,6,0
18242,1,2
1.9057199999999996,1,2
6998,6,8
5725,5,5
49253,4,3
48500,4,0
98000,9,0
4217,4,7
18500,1,0
15700,1,0
46435,4,5
1695,1,5
26125,2,5
9815,9,5
58910,5,0
1.5304,1,4
6889,6,9
6280,6,0
23400,2,0
11000,1,0
20000,2,0
69500,6,0
69500,6,0
9800,9,0
24800,2,0
10000,1,0
26700,2,0
21300,2,0
7458,7,8
8142,8,2
19978,1,8
4500,4,0
1.2462,1,2
6350,6,0
58509,5,9
63341,6,1
8394,8,4
1799,1,9
4277,4,7
2.4326499999999993,2,5
2.4989999999999997,2,9
4416,4,6
6760,6,0
2.089,2,9
5694,5,4
16000,1,0
75809,7,9
3424,3,4
20265,2,5
1.1395899999999999,1,9
24200,2,0
9900,9,0
4550,4,0
38950,3,0
1.22125,1,5
2.005,2,5
18125,1,5
486,4,6
81400,8,0
10200,1,0
16682,1,2
49303,4,3
5398,5,8
12494,1,4
19143,1,3
92000,9,0
2.32722,2,2
25146,2,6
2.4939999999999998,2,4
2.4939999999999998,2,4
1250,1,0
10875,1,5
3824,3,4
2.3669399999999996,2,4
1.75,1,5
1.269,1,9
36629,3,9
3945,3,5
2874,2,4
10907,1,7
34302,3,2
6000,6,0
7625,7,5
2625,2,5
7087,7,7
7865,7,5
8586,8,6
13825,1,5
16265,1,5
16265,1,5
38064,3,4
11180,1,0
7040,7,0
17645,1,5
7590,7,0
20144,2,4
4690,4,0
37007,3,7
11685,1,5
4598,4,8
9790,9,0
40050,4,0
4556,4,6
35735,3,5
9046,9,6
7350,7,0
1.236,1,6
27700,2,0
2.049,2,9
1.1560000000000001,1,6
7304,7,4
5200,5,0
19994,1,4
44362,4,2
400,4,0
3446,3,6
480,4,0
11900,1,0
11656,1,6
19000,1,0
2.22625,2,5
1397,1,7
1875,1,5
1198,1,8
1075,1,5
7480,7,0
16444,1,4
3.8,3,8
1354,1,4
9623,9,3
5486,5,6
6663,6,3
65693,6,3
19000,1,0
1995,1,5
3999,3,9
3098,3,8
17593,1,3
39891,3,1
47100,4,0
22500,2,0
18750,1,0
7500,7,0
7500,7,0
2946,2,6
7909,7,9
65909,6,9
11500,1,0
69800,6,0
7820,7,0
7395,7,5
27980,2,0
15000,1,0
15000,1,0
75000,7,0
31320,3,0
19297,1,7
811,8,1
1695,1,5
1.222,1,2
1044,1,4
20545,2,5
13800,1,0
21793,2,3
50000,5,0
5962,5,2
7187,7,7
349,3,9
648,6,8
714,7,4
7733,7,3
3958,3,8
19434,1,4
1.42241,1,1
2076,2,6
59900,5,0
49870,4,0
1695,1,5
9150,9,0
7995,7,5
1.92,1,2
63089,6,9
18321,1,1
253,2,3
22470,2,0
24889,2,9
3925,3,5
6315,6,5
4742,4,2
12094,1,4
7090,7,0
6492,6,2
5343,5,3
1200,1,0
8000,8,0
3998,3,8
3999,3,9
2711,2,1
10500,1,0
3516,3,6
1.34536,1,6
37919,3,9
1.2097499999999999,1,5
22049,2,9
22049,2,9
22049,2,9
2.1935000000000002,2,5
6044,6,4
2.00169,2,9
1.1962700000000002,1,7
2.18,2,8
31811,3,1
10000,1,0
13813,1,3
83890,8,0
21600,2,0
37999,3,9
50100,5,0
65500,6,0
1.33,1,3
33000,3,0
1.226,1,6
362,3,2
2.222,2,2
10134,1,4
831,8,1
831,8,1
1.7429999999999999,1,3
6156,6,6
10293,1,3
28460,2,0
62640,6,0
62850,6,0
19271,1,1
1932,1,2
367,3,7
362,3,2
367,3,7
27513,2,3
362,3,2
367,3,7
1.4316999999999998,1,7
374,3,4
374,3,4
362,3,2
7860,7,0
362,3,2
362,3,2
367,3,7
362,3,2
437,4,7
674,6,4
2720,2,0
70619,7,9
49900,4,0
72450,7,0
5600,5,0
72500,7,0
362,3,2
8997,8,7
40390,4,0
59500,5,0
6400,6,0
2743,2,3
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
367,3,7
367,3,7
367,3,7
367,3,7
367,3,7
367,3,7
367,3,7
1540,1,0
1.0125,1,5
1.5230199999999998,1,2
1999,1,9
31600,3,0
3378,3,8
4202,4,2
6213,6,3
26944,2,4
19226,1,6
871,8,1
18503,1,3
20300,2,0
468,4,8
468,4,8
8978,8,8
25767,2,7
50000,5,0
367,3,7
717,7,7
717,7,7
362,3,2
91198,9,8
2.1939300000000004,2,3
73000,7,0
43600,4,0
20950,2,0
4390,4,0
1.39866,1,6
9360,9,0
3295,3,5
8574,8,4
1.44,1,4
13408,1,8
8500,8,0
31500,3,0
79500,7,0
37500,3,0
57500,5,0
74500,7,0
17570,1,0
7500,7,0
11145,1,5
38900,3,0
1780,1,0
3901,3,1
4231,4,1
5682,5,2
1933,1,3
3395,3,5
11280,1,0
4885,4,5
430,4,0
362,3,2
45000,4,0
45000,4,0
2500,2,0
1.19893,1,3
2.32163,2,3
87217,8,7
367,3,7
258,2,8
362,3,2
831,8,1
730,7,0
730,7,0
367,3,7
362,3,2
7990,7,0
2.5,2,5
437,4,7
362,3,2
367,3,7
367,3,7
437,4,7
362,3,2
1828,1,8
1907,1,7
1907,1,7
367,3,7
380,3,0
367,3,7
374,3,4
374,3,4
1257,1,7
23940,2,0
2.12242,2,2
42000,4,0
374,3,4
385,3,5
367,3,7
516,5,6
362,3,2
12948,1,8
9900,9,0
7913,7,3
516,5,6
362,3,2
35600,3,0
2.0109999999999997,2,1
79190,7,0
46288,4,8
36230,3,0
23280,2,0
23280,2,0
23280,2,0
42624,4,4
12500,1,0
2179,2,9
52288,5,8
70502,7,2
7815,7,5
5921,5,1
1595,1,5
1400,1,0
2.157,2,7
13925,1,5
16406,1,6
467,4,7
31249,3,9
78200,7,0
1.926,1,6
1.03151,1,1
66702,6,2
69385,6,5
59050,5,0
1.8,1,8
2620,2,0
63106,6,6
32500,3,0
2847,2,7
699,6,9
48856,4,6
37980,3,0
20600,2,0
9576,9,6
2.3357999999999994,2,8
2799,2,9
17140,1,0
1.786,1,6
7080,7,0
23250,2,0
567,5,7
37950,3,0
72273,7,3
78900,7,0
10634,1,4
588,5,8
5300,5,0
1.1500000000000001,1,5
5900,5,0
11500,1,0
2665,2,5
4600,4,0
46206,4,6
1.15534,1,4
18155,1,5
2815,2,5
47409,4,9
4850,4,0
88264,8,4
2.4,2,4
2906,2,6
32305,3,5
5200,5,0
999,9,9
6997,6,7
66086,6,6
6200,6,0
49385,4,5
46631,4,1
2.624,2,4
3.8329999999999997,3,3
5.608,5,8
8.998,8,8
78140,7,0
1.95718,1,8
777,7,7
362,3,2
362,3,2
362,3,2
374,3,4
3800,3,0
362,3,2
362,3,2
1548,1,8
362,3,2
4360,4,0
14409,1,9
7500,7,0
5090,5,0
7500,7,0
84272,8,2
15500,1,0
1.44,1,4
1.9327999999999999,1,8
99800,9,0
31500,3,0
40600,4,0
8614,8,4
9006,9,6
22900,2,0
99300,9,0
19500,1,0
4000,4,0
4080,4,0
5100,5,0
8300,8,0
85513,8,3
7500,7,0
10000,1,0
19540,1,0
47584,4,4
11438,1,8
28900,2,0
13815,1,5
43149,4,9
1.55,1,5
13999,1,9
74788,7,8
46700,4,0
16434,1,4
41400,4,0
5195,5,5
1.49,1,9
18000,1,0
8150,8,0
22188,2,8
25709,2,9
14040,1,0
7950,7,0
50799,5,9
93550,9,0
265,2,5
3000,3,0
12664,1,4
27018,2,8
5154,5,4
27798,2,8
960,9,0
66740,6,0
1.2273999999999998,1,4
3260,3,0
5398,5,8
2.15678,2,8
5999,5,9
32945,3,5
66940,6,0
7400,7,0
57410,5,0
51821,5,1
1.4409999999999998,1,1
6265,6,5
70519,7,9
15726,1,6
26104,2,4
1.462,1,2
16178,1,8
7615,7,5
10288,1,8
23800,2,0
2910,2,0
46205,4,5
6700,6,0
16205,1,5
15850,1,0
58905,5,5
14325,1,5
9000,9,0
7555,7,5
14274,1,4
1080,1,0
7260,7,0
8195,8,5
319,3,9
3750,3,0
981,9,1
24500,2,0
21454,2,4
1.05607,1,7
42400,4,0
17900,1,0
1298,1,8
10248,1,8
33870,3,0
7495,7,5
12990,1,0
688,6,8
3900,3,0
10160,1,0
1227,1,7
10200,1,0
3392,3,2
12977,1,7
3.695,3,5
33200,3,0
42568,4,8
3792,3,2
3792,3,2
29500,2,0
60000,6,0
89370,8,0
16200,1,0
29800,2,0
4246,4,6
46265,4,5
2.40195,2,5
17420,1,0
19620,1,0
1215,1,5
57056,5,6
18542,1,2
2423,2,3
57900,5,0
21908,2,8
52554,5,4
43811,4,1
8384,8,4
19900,1,0
14700,1,0
1.40045,1,5
28180,2,0
2466,2,6
1702,1,2
362,3,2
18880,1,0
5996,5,6
1.9949999999999999,1,5
57975,5,5
1995,1,5
78999,7,9
2500,2,0
50658,5,8
1.14026,1,6
10794,1,4
7500,7,0
3928,3,8
98250,9,0
6246,6,6
35495,3,5
1.1362800000000002,1,8
93607,9,7
5500,5,0
15106,1,6
1139,1,9
11800,1,0
91942,9,2
80069,8,9
27367,2,7
1.345,1,5
1000,1,0
86266,8,6
1790,1,0
362,3,2
2340,2,0
2397,2,7
2.1189999999999998,2,9
1.88666,1,6
9018,9,8
595,5,5
63400,6,0
3225,3,5
6964,6,4
1.9424899999999998,1,9
42200,4,0
674,6,4
437,4,7
31000,3,0
28950,2,0
25100,2,0
38800,3,0
7734,7,4
12309,1,9
874,8,4
48826,4,6
17399,1,9
1.55727,1,7
36499,3,9
11599,1,9
91592,9,2
13851,1,1
14955,1,5
55404,5,4
1260,1,0
2717,2,7
2390,2,0
3058,3,8
1.00251,1,1
11700,1,0
1118,1,8
1.27195,1,5
1.27195,1,5
1.27195,1,5
11460,1,0
14762,1,2
15000,1,0
15000,1,0
1500,1,0
1562,1,2
1604,1,4
2412,2,2
2695,2,5
2952,2,2
3015,3,5
3400,3,0
3514,3,4
3708,3,8
3980,3,0
4248,4,8
4896,4,6
5566,5,6
5600,5,0
5880,5,0
6162,6,2
6294,6,4
6350,6,0
6430,6,0
7010,7,0
7572,7,2
7992,7,2
7992,7,2
9800,9,0
11220,1,0
11220,1,0
12240,1,0
18918,1,8
19770,1,0
23440,2,0
33360,3,0
12436,1,6
67125,6,5
44912,4,2
10897,1,7
1048,1,8
2991,2,1
7754,7,4
367,3,7
367,3,7
367,3,7
374,3,4
374,3,4
380,3,0
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
595,5,5
380,3,0
712,7,2
3360,3,0
77350,7,0
77350,7,0
1.23475,1,5
362,3,2
362,3,2
367,3,7
362,3,2
367,3,7
374,3,4
374,3,4
374,3,4
4419,4,9
7200,7,0
21435,2,5
17500,1,0
367,3,7
44200,4,0
1.9,1,9
5295,5,5
37500,3,0
39173,3,3
5718,5,8
2493,2,3
23498,2,8
8892,8,2
5277,5,7
50763,5,3
1.1561700000000001,1,7
27500,2,0
1800,1,0
7050,7,0
7700,7,0
8400,8,0
21350,2,0
51800,5,0
70000,7,0
1135,1,5
2580,2,0
82000,8,0
3225,3,5
28664,2,4
28873,2,3
28873,2,3
4770,4,0
49675,4,5
1.69632,1,2
6450,6,0
78000,7,0
4999,4,9
22500,2,0
1.59375,1,5
1.4865,1,5
69300,6,0
4201,4,1
4437,4,7
4516,4,6
4595,4,5
4752,4,2
4988,4,8
4988,4,8
2300,2,0
2825,2,5
2825,2,5
3350,3,0
5280,5,0
7495,7,5
8995,8,5
50237,5,7
32999,3,9
12595,1,5
2.3524699999999994,2,7
3920,3,0
70000,7,0
7295,7,5
15000,1,0
2.068,2,8
2614,2,4
1.33528,1,8
49210,4,0
1.895,1,5
2.18,2,8
30000,3,0
3052,3,2
39105,3,5
3201,3,1
6788,6,8
20619,2,9
49154,4,4
87455,8,5
1995,1,5
1995,1,5
12590,1,0
362,3,2
62200,6,0
13334,1,4
2.46877,2,7
2.023,2,3
39900,3,0
27133,2,3
25000,2,0
31600,3,0
3378,3,8
362,3,2
74000,7,0
47600,4,0
1000,1,0
1695,1,5
6300,6,0
362,3,2
41548,4,8
2.0149999999999997,2,5
41464,4,4
12920,1,0
73600,7,0
22500,2,0
1490,1,0
63024,6,4
2195,2,5
8613,8,3
24900,2,0
11343,1,3
63600,6,0
7950,7,0
33300,3,0
5998,5,8
7775,7,5
8436,8,6
2132,2,2
2132,2,2
251,2,1
251,2,1
22500,2,0
9350,9,0
31110,3,0
63500,6,0
28880,2,0
19500,1,0
92900,9,0
362,3,2
68600,6,0
2.48435,2,5
2.49435,2,5
2040,2,0
16645,1,5
367,3,7
374,3,4
831,8,1
831,8,1
831,8,1
831,8,1
831,8,1
3901,3,1
662,6,2
35397,3,7
367,3,7
374,3,4
437,4,7
737,7,7
11000,1,0
362,3,2
3901,3,1
3901,3,1
3901,3,1
4688,4,8
362,3,2
362,3,2
19900,1,0
662,6,2
1.64393,1,3
5968,5,8
82500,8,0
16008,1,8
8848,8,8
37500,3,0
59000,5,0
5000,5,0
39095,3,5
5000,5,0
5000,5,0
6000,6,0
18800,1,0
19900,1,0
59200,5,0
5880,5,0
27850,2,0
70183,7,3
27110,2,0
2.2838000000000003,2,8
11090,1,0
49000,4,0
7500,7,0
75039,7,9
29300,2,0
19900,1,0
36963,3,3
74480,7,0
27500,2,0
35200,3,0
540,5,0
99459,9,9
18942,1,2
2442,2,2
3399,3,9
5280,5,0
2654,2,4
12200,1,0
1,1,1
55960,5,0
22500,2,0
1250,1,0
44823,4,3
10000,1,0
10000,1,0
10000,1,0
79500,7,0
79500,7,0
11255,1,5
2195,2,5
34500,3,0
61880,6,0
4781,4,1
2000,2,0
1670,1,0
19100,1,0
1.606,1,6
45702,4,2
32079,3,9
7550,7,0
49981,4,1
65655,6,5
37500,3,0
2.1630000000000003,2,3
6100,6,0
54500,5,0
2.0759999999999996,2,6
1.044,1,4
75000,7,0
42995,4,5
41850,4,0
74505,7,5
2.4790399999999995,2,4
8.8,8,8
1.05,1,5
4500,4,0
11500,1,0
13500,1,0
1.28013,1,3
53100,5,0
21378,2,8
4315,4,5
3072,3,2
65232,6,2
1001,1,1
9234,9,4
1.318,1,8
51961,5,1
1719,1,9
13535,1,5
1.04,1,4
63397,6,7
20795,2,5
518,5,8
6500,6,0
2023,2,3
7365,7,5
2.86131,2,1
3000,3,0
73500,7,0
2353,2,3
13920,1,0
14.905000000000001,1,5
5.54072,5,2
362,3,2
2405,2,5
14346,1,6
11000,1,0
1918,1,8
36709,3,9
100,1,0
5294,5,4
1.0242,1,2
61663,6,3
7430,7,0
8695,8,5
4500,4,0
15950,1,0
4199,4,9
5995,5,5
35696,3,6
65464,6,4
6570,6,0
15500,1,0
12957,1,7
9000,9,0
9500,9,0
25500,2,0
2.3989999999999996,2,9
22995,2,5
39000,3,0
12400,1,0
14795,1,5
1.11654,1,4
73100,7,0
73100,7,0
73100,7,0
1.5602800000000001,1,8
11200,1,0
18002,1,2
3912,3,2
10074,1,4
17439,1,9
5894,5,4
21200,2,0
11447,1,7
30000,3,0
65000,6,0
1.55,1,5
1,1,1
25086,2,6
16500,1,0
65000,6,0
44000,4,0
22190,2,0
1.98311,1,1
1697,1,7
6455,6,5
5175,5,5
55323,5,3
54687,5,7
22934,2,4
46902,4,2
37750,3,0
12029,1,9
17534,1,4
18140,1,0
1.37823,1,3
1875,1,5
25950,2,0
5682,5,2
11050,1,0
29775,2,5
30000,3,0
27301,2,1
14300,1,0
24836,2,6
7000,7,0
6350,6,0
4200,4,0
35000,3,0
37500,3,0
65000,6,0
60000,6,0
1.05971,1,1
41542,4,2
68242,6,2
42500,4,0
44209,4,9
73789,7,9
1.91,1,1
2340,2,0
28095,2,5
479,4,9
12334,1,4
19014,1,4
29500,2,0
14999,1,9
17308,1,8
17900,1,0
8900,8,0
84666,8,6
50000,5,0
3800,3,0
4235,4,5
9548,9,8
3898,3,8
2999,2,9
8200,8,0
18600,1,0
43000,4,0
22000,2,0
7352,7,2
16153,1,3
19900,1,0
19900,1,0
39900,3,0
8335,8,5
9992,9,2
21605,2,5
84580,8,0
80000,8,0
9620,9,0
39000,3,0
3699,3,9
7100,7,0
13275,1,5
53640,5,0
36574,3,4
25196,2,6
32000,3,0
60600,6,0
11448,1,8
6945,6,5
29132,2,2
37260,3,0
50000,5,0
6945,6,5
22950,2,0
5694,5,4
1.7964,1,4
34188,3,8
31153,3,3
75460,7,0
20000,2,0
3188,3,8
10190,1,0
7200,7,0
15600,1,0
48215,4,5
14967,1,7
4790,4,0
2.2204200000000003,2,2
18528,1,8
417,4,7
54950,5,0
2301,2,1
9000,9,0
2696,2,6
3773,3,3
6250,6,0
40753,4,3
58598,5,8
14928,1,8
20000,2,0
1.399,1,9
7002,7,2
2340,2,0
9393,9,3
9900,9,0
1.8664800000000001,1,8
5874,5,4
7800,7,0
42400,4,0
14987,1,7
7117,7,7
7838,7,8
2995,2,5
35200,3,0
710,7,0
330,3,0
1.57,1,7
6490,6,0
29000,2,0
33090,3,0
7727,7,7
1.0549,1,9
69000,6,0
31000,3,0
31000,3,0
5348,5,8
24900,2,0
7500,7,0
22500,2,0
15495,1,5
1100,1,0
1100,1,0
22708,2,8
899,8,9
14750,1,0
59999,5,9
98425,9,5
51000,5,0
49995,4,5
35794,3,4
18874,1,4
47273,4,3
9910,9,0
9875,9,5
37100,3,0
12500,1,0
85179,8,9
21831,2,1
32903,3,3
36800,3,0
362,3,2
362,3,2
6624,6,4
2091,2,1
46460,4,0
35567,3,7
385,3,5
10900,1,0
59500,5,0
14000,1,0
1.38093,1,3
1.9049999999999998,1,5
2.3649999999999998,2,5
1.39333,1,3
24768,2,8
35922,3,2
16189,1,9
5352,5,2
24900,2,0
5258,5,8
43996,4,6
9645,9,5
1649,1,9
2.08706,2,6
704,7,4
9155,9,5
61342,6,2
1050,1,0
11667,1,7
374,3,4
362,3,2
1700,1,0
362,3,2
362,3,2
13876,1,6
1225,1,5
8946,8,6
96499,9,9
2.2819000000000003,2,9
1.0408899999999999,1,9
12900,1,0
1.9009999999999998,1,1
1.3811,1,1
2459,2,9
2665,2,5
43266,4,6
59166,5,6
8215,8,5
4290,4,0
17363,1,3
1.82985,1,5
1120,1,0
12412,1,2
92269,9,9
42950,4,0
23325,2,5
68941,6,1
27500,2,0
40500,4,0
1.0328,1,8
19370,1,0
362,3,2
25288,2,8
9687,9,7
1400,1,0
1600,1,0
362,3,2
362,3,2
374,3,4
1.2984,1,4
362,3,2
367,3,7
25000,2,0
18542,1,2
14900,1,0
22289,2,9
28525,2,5
24500,2,0
13194,1,4
5123,5,3
1.045,1,5
437,4,7
84555,8,5
35931,3,1
81000,8,0
17032,1,2
65390,6,0
4024,4,4
50997,5,7
35794,3,4
20000,2,0
430,4,0
14965,1,5
675,6,5
2091,2,1
20000,2,0
2434,2,4
22605,2,5
29899,2,9
32097,3,7
2.29877,2,7
30297,3,7
11019,1,9
6390,6,0
59020,5,0
970,9,0
970,9,0
30000,3,0
1890,1,0
12064,1,4
2400,2,0
5160,5,0
2496,2,6
16495,1,5
1.639,1,9
1276,1,6
4591,4,1
17494,1,4
1.024,1,4
42046,4,6
1.0333199999999998,1,2
36500,3,0
24210,2,0
11000,1,0
2.5,2,5
45000,4,0
1797,1,7
11770,1,0
294,2,4
1724,1,4
1.586,1,6
1.4709999999999999,1,1
4597,4,7
5165,5,5
45707,4,7
1200,1,0
14996,1,6
48950,4,0
99000,9,0
2012,2,2
1695,1,5
699,6,9
4445,4,5
27482,2,2
58500,5,0
8698,8,8
8395,8,5
7500,7,0
34900,3,0
38685,3,5
2516,2,6
36500,3,0
79800,7,0
8156,8,6
8000,8,0
1.92,1,2
9741,9,1
1.01095,1,5
4169,4,9
8000,8,0
20000,2,0
86018,8,8
6499,6,9
53800,5,0
49400,4,0
15300,1,0
83000,8,0
1.9949999999999999,1,5
22396,2,6
45000,4,0
45000,4,0
11960,1,0
5233,5,3
16195,1,5
23599,2,9
47402,4,2
71000,7,0
1.252,1,2
3.1,3,1
640,6,0
3840,3,0
6440,6,0
47750,4,0
75300,7,0
3600,3,0
27431,2,1
2124,2,4
17027,1,7
50146,5,6
77385,7,5
59050,5,0
16047,1,7
49900,4,0
59800,5,0
28880,2,0
44550,4,0
2716,2,6
18747,1,7
7999,7,9
47500,4,0
30671,3,1
60000,6,0
2280,2,0
1.6008,1,8
1.3,1,3
28560,2,0
43833,4,3
6902,6,2
41593,4,3
37020,3,0
896,8,6
896,8,6
1061,1,1
1061,1,1
1264,1,4
1264,1,4
1264,1,4
3553,3,3
6495,6,5
6495,6,5
6495,6,5
53340,5,0
7168,7,8
21000,2,0
77148,7,8
77148,7,8
77148,7,8
8205,8,5
18550,1,0
32500,3,0
4099,4,9
10239,1,9
12943,1,3
14848,1,8
82500,8,0
69500,6,0
48856,4,6
956,9,6
1.6567100000000001,1,1
2.0292499999999998,2,5
10400,1,0
21843,2,3
18471,1,1
5200,5,0
5179,5,9
7975,7,5
