country,city,location,number,first,last
US,Upper Fruitland,"New Mexico, San Juan",1651,1,1
US,Mesilla,"New Mexico, Doña Ana",1835,1,5
US,Vaughn,"New Mexico, Guadalupe",417,4,7
US,Mountain View,"New Mexico, Luna",141,1,1
US,Jaconita,"New Mexico, Santa Fe",387,3,7
US,Golden,"New Mexico, Santa Fe",39,3,9
US,Lumberton,"New Mexico, Rio Arriba",260,2,0
US,Clovis,"New Mexico, Curry",42875,4,5
US,Edith Endave,"New Mexico, Bernalillo",475,4,5
US,San Acacia,"New Mexico, Socorro",66,6,6
US,Chamisal,"New Mexico, Taos",367,3,7
US,San Cristobal,"New Mexico, Taos",291,2,1
US,Peñasco,"New Mexico, Taos",639,6,9
US,Seama,"New Mexico, Cibola",299,2,9
US,Sunland Park,"New Mexico, Doña Ana",17061,1,1
US,Santa Teresa,"New Mexico, Doña Ana",4784,4,4
US,Skyline-Ganipa,"New Mexico, Cibola",1169,1,9
US,La Luz,"New Mexico, Otero",1455,1,5
US,North Hobbs,"New Mexico, Lea",6083,6,3
US,Chimayo,"New Mexico, Santa Fe",2680,2,0
US,Artesia,"New Mexico, Eddy",13464,1,4
US,Flora Vista,"New Mexico, San Juan",1935,1,5
US,Alamo,"New Mexico, Socorro",576,5,6
US,Grants,"New Mexico, Cibola",11925,1,5
US,Cedar Grove,"New Mexico, Santa Fe",479,4,9
US,San Jon,"New Mexico, Quay",200,2,0
US,San Ysidro,"New Mexico, Sandoval",197,1,7
US,Tesuque,"New Mexico, Santa Fe",824,8,4
US,Springer,"New Mexico, Colfax",919,9,9
US,Santo Domingo Pueblo,"New Mexico, Sandoval",2596,2,6
US,Veguita,"New Mexico, Socorro",84,8,4
US,La Madera,"New Mexico, Rio Arriba",21,2,1
US,Carlsbad,"New Mexico, Eddy",32848,3,8
US,Los Ojos,"New Mexico, Rio Arriba",59,5,9
US,Jemez Springs,"New Mexico, Sandoval",266,2,6
US,Pecos,"New Mexico, San Miguel",1316,1,6
US,La Jara,"New Mexico, Sandoval",100,1,0
US,Sandia Park,"New Mexico, Bernalillo",72,7,2
US,McCartys Village,"New Mexico, Cibola",77,7,7
US,Cuartelez,"New Mexico, Santa Fe",202,2,2
US,Columbus,"New Mexico, Luna",1609,1,9
US,Mosquero,"New Mexico, Harding",92,9,2
US,Mayhill,"New Mexico, Otero",219,2,9
US,Twin Lakes,"New Mexico, McKinley",1035,1,5
US,Gila,"New Mexico, Grant",330,3,0
US,Pulpotio Bareas,"New Mexico, Luna",218,2,8
US,Black Rock,"New Mexico, McKinley",1626,1,6
US,Lake Roberts Heights,"New Mexico, Grant",23,2,3
US,Nageezi,"New Mexico, San Juan",289,2,9
US,El Rancho,"New Mexico, Santa Fe",1180,1,0
US,High Rolls,"New Mexico, Otero",443,4,3
US,Tularosa,"New Mexico, Otero",2820,2,0
US,Rodeo,"New Mexico, Hidalgo",51,5,1
US,Pojoaque,"New Mexico, Santa Fe",2035,2,5
US,Fairacres,"New Mexico, Doña Ana",1101,1,1
US,Fort Sumner,"New Mexico, De Baca",933,9,3
US,Cedar Hill,"New Mexico, San Juan",735,7,5
US,Portales,"New Mexico, Roosevelt",12167,1,7
US,Maxwell,"New Mexico, Colfax",214,2,4
US,Soham,"New Mexico, San Miguel",94,9,4
US,Luna,"New Mexico, Catron",95,9,5
US,Isleta Village Proper,"New Mexico, Bernalillo",403,4,3
US,Pinehill,"New Mexico, Cibola",73,7,3
US,Capulin,"New Mexico, Union",60,6,0
US,Cloudcroft,"New Mexico, Otero",688,6,8
US,Windmill,"New Mexico, Hidalgo",100,1,0
US,Acomita Lake,"New Mexico, Cibola",524,5,4
US,Milan,"New Mexico, Cibola",3644,3,4
US,Valencia,"New Mexico, Valencia",1763,1,3
US,Hanover,"New Mexico, Grant",288,2,8
US,La Hacienda,"New Mexico, Luna",692,6,2
US,Grenville,"New Mexico, Union",34,3,4
US,Kingston,"New Mexico, Sierra",11,1,1
US,Dulce,"New Mexico, Rio Arriba",2705,2,5
US,Jacona,"New Mexico, Santa Fe",442,4,2
US,Gallup,"New Mexico, McKinley",23415,2,5
US,Española,"New Mexico, Rio Arriba",25913,2,3
US,Velarde,"New Mexico, Rio Arriba",351,3,1
US,Tierra Amarilla,"New Mexico, Rio Arriba",799,7,9
US,Algodones,"New Mexico, Sandoval",847,8,7
US,North Hurley,"New Mexico, Grant",148,1,8
US,Elida,"New Mexico, Roosevelt",181,1,1
US,Cundiyo,"New Mexico, Santa Fe",43,4,3
US,Santa Fe,"New Mexico, Santa Fe",110078,1,8
US,Peralta,"New Mexico, Valencia",3584,3,4
US,Crystal,"New Mexico, San Juan",398,3,8
US,San Lorenzo,"New Mexico, Grant",158,1,8
US,Monument,"New Mexico, Lea",104,1,4
US,Lyden,"New Mexico, Rio Arriba",137,1,7
US,Moquino,"New Mexico, Cibola",36,3,6
US,Cruzville,"New Mexico, Catron",183,1,3
US,Mesita,"New Mexico, Cibola",759,7,9
US,Tesuque Pueblo,"New Mexico, Santa Fe",286,2,6
US,Canjilon,"New Mexico, Rio Arriba",488,4,8
US,Tse Bonito,"New Mexico, McKinley",196,1,6
US,Trout Valley,"New Mexico, Grant",0,0,0
US,Rock Springs,"New Mexico, McKinley",516,5,6
US,Madrone,"New Mexico, Valencia",705,7,5
US,Tome,"New Mexico, Valencia",2484,2,4
US,San Antonio,"New Mexico, Socorro",14,1,4
US,Virden,"New Mexico, Hidalgo",131,1,1
US,Sunshine,"New Mexico, Luna",284,2,4
US,San Jose,"New Mexico, Rio Arriba",680,6,0
US,Animas,"New Mexico, Hidalgo",172,1,2
US,Regina,"New Mexico, Sandoval",0,0,0
US,Picuris Pueblo,"New Mexico, Taos",100,1,0
US,Seboyeta,"New Mexico, Cibola",47,4,7
US,San Pedro,"New Mexico, Santa Fe",131,1,1
US,Cliff,"New Mexico, Grant",151,1,1
US,Anthony,"New Mexico, Doña Ana",9339,9,9
US,Lake Roberts,"New Mexico, Grant",0,0,0
US,Cotton City,"New Mexico, Hidalgo",269,2,9
US,Reserve,"New Mexico, Catron",281,2,1
US,Trenton,"Texas, Fannin",646,6,6
US,Cuevitas,"Texas, Hidalgo",0,0,0
US,Union Valley,"Texas, Hunt",372,3,2
US,Brazoria,"Texas, Brazoria",4012,4,2
US,Strawn,"Texas, Palo Pinto",654,6,4
US,Lake Kiowa,"Texas, Cooke",2119,2,9
US,Homestead Meadows South,"Texas, El Paso",6460,6,0
US,Del Mar Heights,"Texas, Cameron",135,1,5
US,Sanford,"Texas, Hutchinson",159,1,9
US,Oak Trail Shores,"Texas, Hood",3233,3,3
US,Paris,"Texas, Lamar",25961,2,1
US,San Saba,"Texas, San Saba",3080,3,0
US,Zapata,"Texas, Zapata",4449,4,9
US,Hearne,"Texas, Robertson",4407,4,7
US,Hudson Oaks,"Texas, Parker",2335,2,5
US,Lake Jackson,"Texas, Brazoria",76565,7,5
US,Los Alvarez,"Texas, Starr",309,3,9
US,Stanton,"Texas, Martin",2947,2,7
US,Normanna,"Texas, Bee",114,1,4
US,Blanket,"Texas, Brown",376,3,6
US,Martinez,"Texas, Starr",0,0,0
US,Casas,"Texas, Starr",23,2,3
US,Oyster Creek,"Texas, Brazoria",1156,1,6
US,Alpine,"Texas, Brewster",6175,6,5
US,Roman Forest,"Texas, Montgomery",1917,1,7
US,Sarita,"Texas, Kenedy",474,4,4
US,Manuel Garcia,"Texas, Starr",555,5,5
US,Eustace,"Texas, Henderson",992,9,2
US,Burke,"Texas, Angelina",734,7,4
US,Edmonson,"Texas, Hale",105,1,5
US,Venus,"Texas, Johnson",4306,4,6
US,Presidio,"Texas, Presidio",4310,4,0
US,Nocona,"Texas, Montague",2896,2,6
US,McDade,"Texas, Bastrop",732,7,2
US,Round Mountain,"Texas, Blanco",176,1,6
US,Sanderson,"Texas, Terrell",616,6,6
US,DISH,"Texas, Denton",438,4,8
US,Gorman,"Texas, Eastland",1044,1,4
US,Melvin,"Texas, McCulloch",168,1,8
US,Reklaw,"Texas, Rusk",384,3,4
US,Port O'Connor,"Texas, Calhoun",1070,1,0
US,Blum,"Texas, Hill",457,4,7
US,Blooming Grove,"Texas, Navarro",831,8,1
US,Liberty,"Texas, Liberty",6366,6,6
US,Hull,"Texas, Liberty",910,9,0
US,Llano Grande,"Texas, Hidalgo",2410,2,0
US,Gardendale,"Texas, Ector",1979,1,9
US,New London,"Texas, Rusk",994,9,4
US,Porter Heights,"Texas, Montgomery",1367,1,7
US,Shallowater,"Texas, Lubbock",3295,3,5
US,Hempstead,"Texas, Waller",7432,7,2
US,Avery,"Texas, Red River",450,4,0
US,Gladewater,"Texas, Gregg",6408,6,8
US,China,"Texas, Jefferson",1205,1,5
US,Harper,"Texas, Gillespie",933,9,3
US,Fort Stockton,"Texas, Pecos",9421,9,1
US,Loma Grande,"Texas, Zavala",77,7,7
US,Tatum,"Texas, Rusk",1386,1,6
US,Manvel,"Texas, Brazoria",10115,1,5
US,Juarez,"Texas, Cameron",939,9,9
US,Garza-Salinas II,"Texas, Starr",623,6,3
US,Wortham,"Texas, Freestone",1004,1,4
US,Ratamosa,"Texas, Cameron",253,2,3
US,Rancho Banquete,"Texas, Nueces",853,8,3
US,Rockwall,"Texas, Rockwall",44208,4,8
US,Payne Springs,"Texas, Henderson",780,7,0
US,Solis,"Texas, Cameron",490,4,0
US,Paloma Creek,"Texas, Denton",4123,4,3
US,Midway,"Texas, Madison",233,2,3
US,Brownsville,"Texas, Cameron",227883,2,3
US,Joshua,"Texas, Johnson",7778,7,8
US,Rosenberg,"Texas, Fort Bend",37661,3,1
US,Bridgeport,"Texas, Wise",6232,6,2
US,Jardin de San Julian,"Texas, Starr",29,2,9
US,Los Fresnos,"Texas, Cameron",7830,7,0
US,Amherst,"Texas, Lamb",682,6,2
US,Moran,"Texas, Shackelford",265,2,5
US,Tierra Bonita,"Texas, Cameron",60,6,0
US,Welch,"Texas, Dawson",212,2,2
US,Gallatin,"Texas, Cherokee",435,4,5
US,Dalhart,"Texas, Dallam",8121,8,1
US,Olmito and Olmito,"Texas, Starr",220,2,0
US,Granbury,"Texas, Hood",35138,3,8
US,Asherton,"Texas, Dimmit",1077,1,7
US,Live Oak,"Texas, Bexar",15820,1,0
US,Hamlin,"Texas, Jones",2018,2,8
US,Salineño,"Texas, Starr",133,1,3
US,Kempner,"Texas, Lampasas",1097,1,7
US,Coyote Acres,"Texas, Jim Wells",791,7,1
US,McKinney,"Texas, Collin",235134,2,4
US,Barrett,"Texas, Harris",3453,3,3
US,Crockett,"Texas, Houston",5908,5,8
US,Texas City,"Texas, Galveston",114546,1,6
US,Quemado,"Texas, Maverick",160,1,0
US,Murchison,"Texas, Henderson",599,5,9
US,Laguna Vista,"Texas, Cameron",3200,3,0
US,Lasara,"Texas, Willacy",928,9,8
US,Los Lobos,"Texas, Zapata",0,0,0
US,Wolfe City,"Texas, Hunt",1442,1,2
US,Westbrook,"Texas, Mitchell",249,2,9
US,Hedwig Village,"Texas, Harris",2668,2,8
US,Central Gardens,"Texas, Jefferson",3804,3,4
US,St. Paul,"Texas, Collin",1077,1,7
US,Blessing,"Texas, Matagorda",960,9,0
US,Quanah,"Texas, Hardeman",2529,2,9
US,Briarcliff,"Texas, Travis",1718,1,8
US,Cushing,"Texas, Nacogdoches",612,6,2
US,College Station,"Texas, Brazos",207308,2,8
US,Elbert,"Texas, Throckmorton",47,4,7
US,Mountain City,"Texas, Hays",753,7,3
US,Doolittle,"Texas, Hidalgo",3447,3,7
US,Hillsboro,"Texas, Hill",8296,8,6
US,Pattison,"Texas, Waller",586,5,6
US,Montague,"Texas, Montague",328,3,8
US,North Richland Hills,"Texas, Tarrant",70441,7,1
US,West Odessa,"Texas, Ector",25781,2,1
US,Los Minerales,"Texas, Webb",37,3,7
US,New Braunfels,"Texas, Comal",79152,7,2
US,Tulia,"Texas, Swisher",4667,4,7
US,Rangerville,"Texas, Cameron",47,4,7
US,The Hills,"Texas, Travis",2544,2,4
US,Amaya,"Texas, Zavala",39,3,9
US,Yantis,"Texas, Wood",405,4,5
US,Lockhart,"Texas, Caldwell",13396,1,6
US,Lindsay,"Texas, Cooke",1092,1,2
US,Walnut Springs,"Texas, Bosque",843,8,3
US,South Houston,"Texas, Harris",17543,1,3
US,Hornsby Bend,"Texas, Travis",7124,7,4
US,Vidor,"Texas, Orange",10854,1,4
US,Hereford,"Texas, Deaf Smith",15440,1,0
US,Rosita,"Texas, Maverick",2576,2,6
US,O'Donnell,"Texas, Lynn",824,8,4
US,Redfield,"Texas, Nacogdoches",493,4,3
US,Pecan Plantation,"Texas, Hood",5491,5,1
US,Lake Worth,"Texas, Tarrant",4960,4,0
US,Bryson,"Texas, Jack",519,5,9
US,Timbercreek Canyon,"Texas, Randall",458,4,8
US,San Leanna,"Texas, Travis",524,5,4
US,Childress,"Texas, Childress",4684,4,4
US,Loraine,"Texas, Mitchell",582,5,2
US,Slaton,"Texas, Lubbock",5788,5,8
US,Lorena,"Texas, McLennan",1761,1,1
US,Giddings,"Texas, Lee",5261,5,1
US,Detroit,"Texas, Red River",693,6,3
US,Oak Ridge North,"Texas, Montgomery",3133,3,3
US,Estelline,"Texas, Hall",133,1,3
US,Brushy Creek,"Texas, Williamson",20666,2,6
US,Rose Hill Acres,"Texas, Hardin",435,4,5
US,South Point,"Texas, Cameron",1621,1,1
US,Lake Brownwood,"Texas, Brown",1226,1,6
US,Milam,"Texas, Sabine",1735,1,5
US,Falcon Village,"Texas, Starr",32,3,2
US,La Loma de Falcon,"Texas, Starr",66,6,6
US,Hackberry,"Texas, Denton",1099,1,9
US,Bulverde,"Texas, Comal",5184,5,4
US,Golinda,"Texas, Falls",577,5,7
US,New Berlin,"Texas, Guadalupe",543,5,3
US,Kosse,"Texas, Limestone",466,4,6
US,Mason,"Texas, Mason",2238,2,8
US,Edgewater Estates,"Texas, San Patricio",129,1,9
US,Gutierrez,"Texas, Starr",85,8,5
US,Rollingwood,"Texas, Travis",1560,1,0
US,Falconaire,"Texas, Starr",118,1,8
US,Abbott,"Texas, Hill",363,3,3
US,Circle D-KC Estates,"Texas, Bastrop",2983,2,3
US,Daingerfield,"Texas, Morris",4689,4,9
US,Round Top,"Texas, Fayette",91,9,1
US,Jamaica Beach,"Texas, Galveston",1075,1,5
US,La Joya,"Texas, Hidalgo",4286,4,6
US,Ranchitos Las Lomas,"Texas, Webb",324,3,4
US,Ingleside,"Texas, San Patricio",18134,1,4
US,Elmo,"Texas, Kaufman",1311,1,1
US,Seagoville,"Texas, Dallas",16715,1,5
US,Tierra Verde,"Texas, Nueces",435,4,5
US,Jonestown,"Texas, Travis",2071,2,1
US,Flor del Rio,"Texas, Starr",208,2,8
US,Bogata,"Texas, Red River",1077,1,7
US,Lyford,"Texas, Willacy",2555,2,5
US,Los Indios,"Texas, Cameron",1062,1,2
US,Scissors,"Texas, Hidalgo",3635,3,5
US,Tierra Dorada,"Texas, Starr",0,0,0
US,Bloomburg,"Texas, Cass",397,3,7
US,Plains,"Texas, Yoakum",1616,1,6
US,El Brazil,"Texas, Starr",33,3,3
US,Fulshear,"Texas, Fort Bend",10044,1,4
US,Del Rio,"Texas, Val Verde",44424,4,4
US,Hewitt,"Texas, McLennan",14435,1,5
US,Holiday Beach,"Texas, Aransas",452,4,2
US,Tool,"Texas, Henderson",2291,2,1
US,Olivia Lopez de Gutierrez,"Texas, Starr",24,2,4
US,Round Rock,"Texas, Williamson",123678,1,8
US,South La Paloma,"Texas, Jim Wells",424,4,4
US,Beach City,"Texas, Chambers",2677,2,7
US,Lucas,"Texas, Collin",7483,7,3
US,Hays,"Texas, Hays",250,2,0
US,Valle Verde,"Texas, Webb",0,0,0
US,Princeton,"Texas, Collin",10159,1,9
US,South Padre Island,"Texas, Cameron",2830,2,0
US,Coyote Flats,"Texas, Johnson",336,3,6
US,Buckholts,"Texas, Milam",521,5,1
US,Belton,"Texas, Bell",21734,2,4
US,Chireno,"Texas, Nacogdoches",388,3,8
US,Grapeland,"Texas, Houston",1426,1,6
US,Citrus City,"Texas, Hidalgo",2843,2,3
US,McQueeney,"Texas, Guadalupe",2682,2,2
US,Corrigan,"Texas, Polk",1582,1,2
US,Frankston,"Texas, Anderson",1189,1,9
US,Marble Falls,"Texas, Burnet",6571,6,1
US,Alice Acres,"Texas, Jim Wells",188,1,8
US,Bartonville,"Texas, Denton",1732,1,2
US,Spade,"Texas, Lamb",124,1,4
US,Ponder,"Texas, Denton",1949,1,9
US,Cactus,"Texas, Moore",3374,3,4
US,Oilton,"Texas, Webb",307,3,7
US,Thornton,"Texas, Limestone",528,5,8
US,San Diego,"Texas, Duval",4542,4,2
US,McAllen,"Texas, Hidalgo",800904,8,4
US,Cotulla,"Texas, La Salle",4284,4,4
US,Archer City,"Texas, Archer",1754,1,4
US,Hallsburg,"Texas, McLennan",467,4,7
US,Rocksprings,"Texas, Edwards",1150,1,0
US,Elkhart,"Texas, Anderson",1329,1,9
US,Fronton Ranchettes,"Texas, Starr",198,1,8
US,Tye,"Texas, Taylor",1293,1,3
US,Hutto,"Texas, Williamson",25367,2,7
US,Wells,"Texas, Cherokee",813,8,3
US,Victoria,"Texas, Victoria",68271,6,1
US,Tanquecitos South Acres II,"Texas, Webb",0,0,0
US,Santa Monica,"Texas, Willacy",64,6,4
US,Rogers,"Texas, Bell",1215,1,5
US,Rosharon,"Texas, Brazoria",1392,1,2
US,Mildred,"Texas, Navarro",368,3,8
US,Daisetta,"Texas, Liberty",1065,1,5
US,Owl Ranch,"Texas, Jim Wells",177,1,7
US,Pleasanton,"Texas, Atascosa",14638,1,8
US,Earth,"Texas, Lamb",996,9,6
US,Calvert,"Texas, Robertson",1154,1,4
US,Whitehouse,"Texas, Smith",8317,8,7
US,Duncanville,"Texas, Dallas",39487,3,7
US,Brookside Village,"Texas, Brazoria",1588,1,8
US,Brookshire,"Texas, Waller",5022,5,2
US,Louise,"Texas, Wharton",817,8,7
US,Claude,"Texas, Armstrong",1187,1,7
US,Haltom City,"Texas, Tarrant",44417,4,7
US,Rancho Alegre,"Texas, Jim Wells",1410,1,0
US,Shoreacres,"Texas, Harris",1608,1,8
US,Whiteface,"Texas, Cochran",415,4,5
US,Rice,"Texas, Navarro",973,9,3
US,Aldine,"Texas, Harris",15077,1,7
US,Vinton,"Texas, El Paso",2043,2,3
US,Hondo,"Texas, Medina",6794,6,4
US,Iraan,"Texas, Pecos",1218,1,8
US,Guthrie,"Texas, King",184,1,4
US,K-Bar Ranch,"Texas, Jim Wells",542,5,2
US,San Felipe,"Texas, Austin",821,8,1
US,Wallis,"Texas, Austin",1297,1,7
US,Goree,"Texas, Knox",203,2,3
US,Skellytown,"Texas, Carson",458,4,8
US,Sandy Hollow-Escondidas,"Texas, Nueces",388,3,8
US,Ransom Canyon,"Texas, Lubbock",1123,1,3
US,Falcon Mesa,"Texas, Zapata",505,5,5
US,Eugenio Saenz,"Texas, Starr",140,1,0
US,Lexington,"Texas, Lee",1202,1,2
US,Navasota,"Texas, Grimes",8927,8,7
US,Alamo Heights,"Texas, Bexar",8413,8,3
US,El Quiote,"Texas, Starr",139,1,9
US,Seven Points,"Texas, Henderson",1497,1,7
US,Farmers Branch,"Texas, Dallas",37088,3,8
US,Blackwell,"Texas, Nolan",311,3,1
US,Los Ebanos,"Texas, Starr",589,5,9
US,Guerra,"Texas, Jim Hogg",0,0,0
US,Spofford,"Texas, Kinney",98,9,8
US,Casa Blanca,"Texas, Starr",75,7,5
US,Ramireno,"Texas, Zapata",57,5,7
US,Lancaster,"Texas, Dallas",39386,3,6
US,Wichita Falls,"Texas, Wichita",99617,9,7
US,Rockdale,"Texas, Milam",5505,5,5
US,Kenefick,"Texas, Liberty",640,6,0
US,Lott,"Texas, Falls",745,7,5
US,Kennard,"Texas, Houston",329,3,9
US,Melissa,"Texas, Collin",9212,9,2
US,Winfield,"Texas, Titus",532,5,2
US,Pampa,"Texas, Gray",17641,1,1
US,Quitaque,"Texas, Briscoe",382,3,2
US,Lamar,"Texas, Aransas",635,6,5
US,Latexo,"Texas, Houston",315,3,5
US,Lake Bridgeport,"Texas, Wise",379,3,9
US,Vernon,"Texas, Wilbarger",9941,9,1
US,Carbon,"Texas, Eastland",271,2,1
US,Southmayd,"Texas, Grayson",1075,1,5
US,McKinney Acres,"Texas, Andrews",1033,1,3
US,Austwell,"Texas, Refugio",146,1,6
US,Bailey's Prairie,"Texas, Brazoria",776,7,6
US,Mertzon,"Texas, Irion",739,7,9
US,Dripping Springs,"Texas, Hays",3876,3,6
US,Callisburg,"Texas, Cooke",373,3,3
US,Honey Grove,"Texas, Fannin",1678,1,8
US,Sunset Acres,"Texas, Webb",0,0,0
US,Hallettsville,"Texas, Lavaca",2616,2,6
US,Grandview,"Texas, Johnson",1706,1,6
US,Goodrich,"Texas, Polk",306,3,6
US,Las Lomitas,"Texas, Jim Hogg",81,8,1
US,Canyon,"Texas, Randall",15464,1,4
US,Jersey Village,"Texas, Harris",7929,7,9
US,Kingsville,"Texas, Kleberg",25286,2,6
US,Pearland,"Texas, Brazoria",119940,1,0
US,Sabinal,"Texas, Uvalde",1696,1,6
US,Rose City,"Texas, Orange",527,5,7
US,Devers,"Texas, Liberty",497,4,7
US,Preston,"Texas, Grayson",1438,1,8
US,San Elizario,"Texas, El Paso",9173,9,3
US,Rowlett,"Texas, Dallas",62868,6,8
US,Irving,"Texas, Dallas",240373,2,3
US,Olmos Park,"Texas, Bexar",2409,2,9
US,Olivarez,"Texas, Hidalgo",4255,4,5
US,Euless,"Texas, Tarrant",55174,5,4
US,Commerce,"Texas, Hunt",8736,8,6
US,Tradewinds,"Texas, San Patricio",142,1,2
US,Colorado Acres,"Texas, Webb",115,1,5
US,Redford,"Texas, Presidio",93,9,3
US,Fort Davis,"Texas, Jeff Davis",1197,1,7
US,Heidelberg,"Texas, Hidalgo",1628,1,8
US,Oak Ridge,"Texas, Kaufman",619,6,9
US,Maypearl,"Texas, Ellis",1033,1,3
US,Dimmitt,"Texas, Castro",4255,4,5
US,San Juan,"Texas, Hidalgo",36981,3,1
US,Tenaha,"Texas, Shelby",1158,1,8
US,Van Vleck,"Texas, Matagorda",1638,1,8
US,Pharr,"Texas, Hidalgo",79487,7,7
US,Elias-Fela Solis,"Texas, Starr",8,8,8
US,Volente,"Texas, Travis",592,5,2
US,Kingsbury,"Texas, Guadalupe",683,6,3
US,Dallas,"Texas, Dallas",5733259,5,9
US,Los Nopalitos,"Texas, Webb",74,7,4
US,Lake View,"Texas, Val Verde",112,1,2
US,Box Canyon,"Texas, Val Verde",79,7,9
US,Electra,"Texas, Wichita",2666,2,6
US,Mingus,"Texas, Palo Pinto",248,2,8
US,Bells,"Texas, Grayson",1488,1,8
US,Seadrift,"Texas, Calhoun",1500,1,0
US,Morgan Farm,"Texas, San Patricio",293,2,3
US,Carrizo Springs,"Texas, Dimmit",6246,6,6
US,Creedmoor,"Texas, Travis",218,2,8
US,Edinburg,"Texas, Hidalgo",90280,9,0
US,Humble,"Texas, Harris",15997,1,7
US,Kyle,"Texas, Hays",43480,4,0
US,El Paso,"Texas, El Paso",845674,8,4
US,Roma,"Texas, Starr",11425,1,5
US,Olton,"Texas, Lamb",2112,2,2
US,Bayou Vista,"Texas, Galveston",1624,1,4
US,McLean,"Texas, Gray",771,7,1
US,Hudson Bend,"Texas, Travis",2263,2,3
US,Benavides,"Texas, Duval",1285,1,5
US,Newton,"Texas, Newton",2387,2,7
US,Abernathy,"Texas, Lubbock",2732,2,2
US,Campbell,"Texas, Hunt",606,6,6
US,Somerville,"Texas, Burleson",1436,1,6
US,Pinehurst,"Texas, Orange",2073,2,3
US,Denton,"Texas, Denton",440146,4,6
US,Sugar Land,"Texas, Fort Bend",88485,8,5
US,Ramirez-Perez,"Texas, Starr",47,4,7
US,Borger,"Texas, Hutchinson",13065,1,5
US,White Settlement,"Texas, Tarrant",17828,1,8
US,Clarksville,"Texas, Red River",3032,3,2
US,Benbrook,"Texas, Tarrant",23590,2,0
US,Amarillo,"Texas, Potter",206072,2,2
US,Emhouse,"Texas, Navarro",140,1,0
US,Newcastle,"Texas, Young",565,5,5
US,Retreat,"Texas, Navarro",379,3,9
US,Loma Linda West,"Texas, Starr",179,1,9
US,Alice,"Texas, Jim Wells",20803,2,3
US,Alamo,"Texas, Hidalgo",19679,1,9
US,Plainview,"Texas, Hale",24150,2,0
US,Ennis,"Texas, Ellis",18996,1,6
US,Mexia,"Texas, Limestone",6838,6,8
US,Catarina,"Texas, Dimmit",165,1,5
US,Boerne,"Texas, Kendall",16050,1,0
US,Dean,"Texas, Clay",483,4,3
US,Diboll,"Texas, Angelina",4953,4,3
US,Colorado City,"Texas, Mitchell",5657,5,7
US,Loma Vista,"Texas, Starr",184,1,4
US,Blue Mound,"Texas, Tarrant",2482,2,2
US,Port Neches,"Texas, Jefferson",12898,1,8
US,Cooper,"Texas, Delta",1968,1,8
US,South Toledo Bend,"Texas, Newton",335,3,5
US,Brundage,"Texas, Dimmit",0,0,0
US,Dalworthington Gardens,"Texas, Tarrant",2387,2,7
US,Laureles,"Texas, Cameron",4204,4,4
US,San Angelo,"Texas, Tom Green",99890,9,0
US,Westwood Shores,"Texas, Trinity",1277,1,7
US,Columbus,"Texas, Colorado",4173,4,3
US,La Minita,"Texas, Starr",134,1,4
US,Winona,"Texas, Smith",601,6,1
US,Riesel,"Texas, McLennan",1024,1,4
US,Post,"Texas, Garza",5070,5,0
US,Decatur,"Texas, Wise",6574,6,4
US,Sebastian,"Texas, Willacy",1591,1,1
US,Bynum,"Texas, Hill",201,2,1
US,Clute,"Texas, Brazoria",11634,1,4
US,West Lake Hills,"Texas, Travis",3396,3,6
US,West Alto Bonito,"Texas, Starr",521,5,1
US,Kilgore,"Texas, Gregg",18179,1,9
US,Nixon,"Texas, Gonzales",2490,2,0
US,Nevada,"Texas, Collin",1148,1,8
US,Shenandoah,"Texas, Montgomery",2885,2,5
US,Windcrest,"Texas, Bexar",5866,5,6
US,Haskell,"Texas, Haskell",2992,2,2
US,Patton Village,"Texas, Montgomery",1954,1,4
US,Spring Valley Village,"Texas, Harris",4280,4,0
US,Goldthwaite,"Texas, Mills",1861,1,1
US,Granite Shoals,"Texas, Burnet",5805,5,5
US,Batesville,"Texas, Zavala",1163,1,3
US,Anderson,"Texas, Grimes",232,2,2
US,Cleburne,"Texas, Johnson",36193,3,3
US,Happy,"Texas, Swisher",667,6,7
US,Pearsall,"Texas, Frio",10700,1,0
US,Danbury,"Texas, Brazoria",1769,1,9
US,Converse,"Texas, Bexar",23375,2,5
US,Seguin,"Texas, Guadalupe",27768,2,8
US,Avinger,"Texas, Cass",429,4,9
US,Granger,"Texas, Williamson",1517,1,7
US,Hughes Springs,"Texas, Cass",1737,1,7
US,Jayton,"Texas, Kent",504,5,4
US,Morgan's Point Resort,"Texas, Bell",4465,4,5
US,Todd Mission,"Texas, Grimes",116,1,6
US,Lackland AFB,"Texas, Bexar",6537,6,7
US,Yorktown,"Texas, DeWitt",2080,2,0
US,Lowry Crossing,"Texas, Collin",1737,1,7
US,San Marcos,"Texas, Hays",74212,7,2
US,Highland Park,"Texas, Dallas",9208,9,8
US,Moore,"Texas, Frio",447,4,7
US,Loma Linda East,"Texas, Jim Wells",372,3,2
US,Neylandville,"Texas, Hunt",93,9,3
US,Kaufman,"Texas, Kaufman",6846,6,6
US,Cinco Ranch,"Texas, Fort Bend",18200,1,0
US,Shiner,"Texas, Lavaca",2161,2,1
US,Laredo Ranchettes,"Texas, Webb",71,7,1
US,Ravenna,"Texas, Fannin",216,2,6
US,Windthorst,"Texas, Archer",389,3,9
US,H. Cuellar Estates,"Texas, Starr",113,1,3
US,Brownwood,"Texas, Brown",22172,2,2
US,Pasadena,"Texas, Harris",153520,1,0
