agedays,sex,mean,sd,cv,l
636,Male,10.8317,1.3359818780000001,0.12334,-0.2809
637,Male,10.8385,1.33682059,0.12334,-0.2811
638,Male,10.8453,1.337767755,0.12335,-0.2813
639,Male,10.8521,1.338606535,0.12335,-0.2814
640,Male,10.8589,1.339553904,0.12336,-0.2816
641,Male,10.8657,1.340392752,0.12336,-0.2818
642,Male,10.8725,1.3412316,0.12336,-0.2819
643,Male,10.8793,1.342179241,0.12337,-0.2821
644,Male,10.8861,1.343018157,0.12337,-0.2822
645,Male,10.8929,1.343966002,0.12338,-0.2824
646,Male,10.8997,1.344804986,0.12338,-0.2826
647,Male,10.9065,1.345753035,0.12339,-0.2827
648,Male,10.9133,1.3465920869999999,0.12339,-0.2829
649,Male,10.9202,1.34755268,0.1234,-0.283
650,Male,10.927,1.3483918,0.1234,-0.2832
651,Male,10.9338,1.349340258,0.12341,-0.2834
652,Male,10.9406,1.350179446,0.12341,-0.2835
653,Male,10.9474,1.351128108,0.12342,-0.2837
654,Male,10.9542,1.351967364,0.12342,-0.2838
655,Male,10.961,1.35291623,0.12343,-0.284
656,Male,10.9679,1.353767897,0.12343,-0.2841
657,Male,10.9747,1.354716968,0.12344,-0.2843
658,Male,10.9815,1.35555636,0.12344,-0.2844
659,Male,10.9883,1.3565056350000002,0.12345,-0.2846
660,Male,10.9951,1.3573450950000001,0.12345,-0.2847
661,Male,11.0019,1.3582945739999999,0.12346,-0.2849
662,Male,11.0088,1.3591464480000002,0.12346,-0.285
663,Male,11.0156,1.3600961319999998,0.12347,-0.2852
664,Male,11.0224,1.3609357279999998,0.12347,-0.2853
665,Male,11.0292,1.361885616,0.12348,-0.2855
666,Male,11.036,1.36272528,0.12348,-0.2856
667,Male,11.0429,1.363687721,0.12349,-0.2858
668,Male,11.0497,1.3646379499999999,0.1235,-0.2859
669,Male,11.0565,1.36547775,0.1235,-0.2861
670,Male,11.0633,1.366428183,0.12351,-0.2862
671,Male,11.0702,1.367280402,0.12351,-0.2864
672,Male,11.077,1.36823104,0.12352,-0.2865
673,Male,11.0838,1.3690709760000002,0.12352,-0.2866
674,Male,11.0906,1.3700218180000001,0.12353,-0.2868
675,Male,11.0975,1.370874175,0.12353,-0.2869
676,Male,11.1043,1.371825222,0.12354,-0.2871
677,Male,11.1111,1.372776405,0.12355,-0.2872
678,Male,11.118,1.3736289,0.12355,-0.2874
679,Male,11.1248,1.374580288,0.12356,-0.2875
680,Male,11.1316,1.375420496,0.12356,-0.2876
681,Male,11.1384,1.376372088,0.12357,-0.2878
682,Male,11.1453,1.377336174,0.12358,-0.2879
683,Male,11.1521,1.378176518,0.12358,-0.2881
684,Male,11.1589,1.379128451,0.12359,-0.2882
685,Male,11.1658,1.379981222,0.12359,-0.2883
686,Male,11.1726,1.38093336,0.1236,-0.2885
687,Male,11.1795,1.381897995,0.12361,-0.2886
688,Male,11.1863,1.3827385429999999,0.12361,-0.2887
689,Male,11.1931,1.3836910219999998,0.12362,-0.2889
690,Male,11.2,1.3845439999999998,0.12362,-0.289
691,Male,11.2068,1.385496684,0.12363,-0.2891
692,Male,11.2137,1.3864618679999998,0.12364,-0.2893
693,Male,11.2205,1.38730262,0.12364,-0.2894
694,Male,11.2273,1.3882556449999999,0.12365,-0.2895
695,Male,11.2342,1.389221172,0.12366,-0.2897
696,Male,11.241,1.39006206,0.12366,-0.2898
697,Male,11.2479,1.391027793,0.12367,-0.2899
698,Male,11.2547,1.391868749,0.12367,-0.2901
699,Male,11.2616,1.392834688,0.12368,-0.2902
700,Male,11.2684,1.393788396,0.12369,-0.2903
701,Male,11.2753,1.3946418569999999,0.12369,-0.2905
702,Male,11.2821,1.3955957700000001,0.1237,-0.2906
703,Male,11.2889,1.396549819,0.12371,-0.2907
704,Male,11.2958,1.397403418,0.12371,-0.2909
705,Male,11.3026,1.398357672,0.12372,-0.291
706,Male,11.3095,1.399324435,0.12373,-0.2911
707,Male,11.3163,1.400165799,0.12373,-0.2912
708,Male,11.3232,1.401132768,0.12374,-0.2914
709,Male,11.33,1.4020875,0.12375,-0.2915
710,Male,11.3369,1.402941375,0.12375,-0.2916
711,Male,11.3438,1.403908688,0.12376,-0.2917
712,Male,11.3506,1.404863762,0.12377,-0.2919
713,Male,11.3575,1.405717775,0.12377,-0.292
714,Male,11.3643,1.406673054,0.12378,-0.2921
715,Male,11.3712,1.407640848,0.12379,-0.2922
716,Male,11.378,1.40848262,0.12379,-0.2924
717,Male,11.3849,1.4094506199999999,0.1238,-0.2925
718,Male,11.3917,1.4104063770000002,0.12381,-0.2926
719,Male,11.3986,1.411374652,0.12382,-0.2927
720,Male,11.4055,1.41222901,0.12382,-0.2928
721,Male,11.4123,1.413185109,0.12383,-0.293
722,Male,11.4192,1.414153728,0.12384,-0.2931
723,Male,11.426,1.41499584,0.12384,-0.2932
724,Male,11.4329,1.415964665,0.12385,-0.2933
725,Male,11.4397,1.416921242,0.12386,-0.2934
726,Male,11.4466,1.417890342,0.12387,-0.2936
727,Male,11.4535,1.4187450449999999,0.12387,-0.2937
728,Male,11.4603,1.4197019640000001,0.12388,-0.2938
729,Male,11.4672,1.420671408,0.12389,-0.2939
730,Male,11.4741,1.421526249,0.12389,-0.294
731,Male,11.4809,1.42248351,0.1239,-0.2942
732,Male,11.4878,1.423453298,0.12391,-0.2943
733,Male,11.4946,1.424410832,0.12392,-0.2944
734,Male,11.5015,1.42526588,0.12392,-0.2945
735,Male,11.5084,1.426236012,0.12393,-0.2946
736,Male,11.5152,1.427193888,0.12394,-0.2947
737,Male,11.5221,1.428164295,0.12395,-0.2948
738,Male,11.529,1.42901955,0.12395,-0.295
739,Male,11.5358,1.429977768,0.12396,-0.2951
740,Male,11.5427,1.430948519,0.12397,-0.2952
741,Male,11.5496,1.4319194080000002,0.12398,-0.2953
742,Male,11.5564,1.432878036,0.12399,-0.2954
743,Male,11.5633,1.433733567,0.12399,-0.2955
744,Male,11.5702,1.4347048,0.124,-0.2956
745,Male,11.577,1.43566377,0.12401,-0.2957
746,Male,11.5839,1.436635278,0.12402,-0.2959
747,Male,11.5907,1.437478614,0.12402,-0.296
748,Male,11.5976,1.438450328,0.12403,-0.2961
749,Male,11.6045,1.43942218,0.12404,-0.2962
750,Male,11.6113,1.440381765,0.12405,-0.2963
751,Male,11.6182,1.441353892,0.12406,-0.2964
752,Male,11.6251,1.442209906,0.12406,-0.2965
753,Male,11.6319,1.443169833,0.12407,-0.2966
754,Male,11.6388,1.4441423039999999,0.12408,-0.2967
755,Male,11.6456,1.445102504,0.12409,-0.2968
756,Male,11.6525,1.44607525,0.1241,-0.2969
757,Male,11.6594,1.44693154,0.1241,-0.297
758,Male,11.6662,1.4478920819999999,0.12411,-0.2972
759,Male,11.6731,1.4488651719999999,0.12412,-0.2973
760,Male,11.6799,1.449825987,0.12413,-0.2974
761,Male,11.6868,1.450799352,0.12414,-0.2975
762,Male,11.6937,1.451772855,0.12415,-0.2976
763,Male,11.7005,1.452617075,0.12415,-0.2977
764,Male,11.7074,1.453590784,0.12416,-0.2978
765,Male,11.7142,1.454552214,0.12417,-0.2979
766,Male,11.7211,1.455526198,0.12418,-0.298
767,Male,11.7279,1.456487901,0.12419,-0.2981
768,Male,11.7348,1.45746216,0.1242,-0.2982
769,Male,11.7416,1.458424136,0.12421,-0.2983
770,Male,11.7485,1.459281185,0.12421,-0.2984
771,Male,11.7553,1.460243366,0.12422,-0.2985
772,Male,11.7622,1.461218106,0.12423,-0.2986
773,Male,11.769,1.46218056,0.12424,-0.2987
774,Male,11.7759,1.463155575,0.12425,-0.2988
775,Male,11.7827,1.464118302,0.12426,-0.2989
776,Male,11.7896,1.4650935920000001,0.12427,-0.299
777,Male,11.7964,1.466056592,0.12428,-0.2991
778,Male,11.8033,1.467032157,0.12429,-0.2992
779,Male,11.8101,1.467877329,0.12429,-0.2993
780,Male,11.817,1.4688531,0.1243,-0.2994
781,Male,11.8238,1.469816578,0.12431,-0.2995
782,Male,11.8307,1.470792624,0.12432,-0.2996
783,Male,11.8375,1.471756375,0.12433,-0.2997
784,Male,11.8443,1.4727202620000002,0.12434,-0.2998
785,Male,11.8512,1.4736967200000002,0.12435,-0.2999
786,Male,11.858,1.47466088,0.12436,-0.3
787,Male,11.8648,1.475625176,0.12437,-0.3001
788,Male,11.8717,1.4766020460000002,0.12438,-0.3002
789,Male,11.8785,1.4775666150000002,0.12439,-0.3003
790,Male,11.8853,1.47853132,0.1244,-0.3004
791,Male,11.8922,1.4795086020000001,0.12441,-0.3005
792,Male,11.899,1.48035459,0.12441,-0.3006
793,Male,11.9058,1.481319636,0.12442,-0.3007
794,Male,11.9126,1.482284818,0.12443,-0.3007
795,Male,11.9194,1.4832501359999999,0.12444,-0.3008
796,Male,11.9263,1.484228035,0.12445,-0.3009
797,Male,11.9331,1.485193626,0.12446,-0.301
798,Male,11.9399,1.486159353,0.12447,-0.3011
799,Male,11.9467,1.487125216,0.12448,-0.3012
800,Male,11.9535,1.488091215,0.12449,-0.3013
801,Male,11.9603,1.48905735,0.1245,-0.3014
802,Male,11.9671,1.490023621,0.12451,-0.3015
803,Male,11.9739,1.4909900280000001,0.12452,-0.3016
804,Male,11.9808,1.491969024,0.12453,-0.3017
805,Male,11.9876,1.492935704,0.12454,-0.3018
806,Male,11.9944,1.49390252,0.12455,-0.3019
807,Male,12.0011,1.4948570159999999,0.12456,-0.3019
808,Male,12.0079,1.495824103,0.12457,-0.302
809,Male,12.0147,1.4967913259999999,0.12458,-0.3021
810,Male,12.0215,1.497758685,0.12459,-0.3022
811,Male,12.0283,1.49872618,0.1246,-0.3023
812,Male,12.0351,1.499693811,0.12461,-0.3024
813,Male,12.0419,1.5006615779999999,0.12462,-0.3025
814,Male,12.0487,1.5016294810000002,0.12463,-0.3026
815,Male,12.0554,1.50270561,0.12465,-0.3027
816,Male,12.0622,1.5036738520000001,0.12466000000000001,-0.3027
817,Male,12.069,1.5046422300000002,0.12467,-0.3028
818,Male,12.0758,1.505610744,0.12468,-0.3029
819,Male,12.0825,1.5065669249999998,0.12469,-0.303
820,Male,12.0893,1.50753571,0.1247,-0.3031
821,Male,12.0961,1.508504631,0.12471,-0.3032
822,Male,12.1028,1.509461216,0.12472,-0.3033
823,Male,12.1096,1.510430408,0.12473,-0.3033
824,Male,12.1163,1.5113872620000002,0.12474,-0.3034
825,Male,12.1231,1.512356725,0.12475,-0.3035
826,Male,12.1298,1.513313848,0.12476,-0.3036
827,Male,12.1366,1.514283582,0.12477,-0.3037
828,Male,12.1433,1.515362407,0.12479,-0.3038
829,Male,12.15,1.51632,0.1248,-0.3039
830,Male,12.1568,1.5172902080000001,0.12481,-0.3039
831,Male,12.1635,1.51824807,0.12482,-0.304
832,Male,12.1702,1.519206066,0.12483,-0.3041
833,Male,12.177,1.52017668,0.12484,-0.3042
834,Male,12.1837,1.521134945,0.12485,-0.3043
835,Male,12.1904,1.522093344,0.12486,-0.3044
836,Male,12.1971,1.523051877,0.12487,-0.3044
837,Male,12.2039,1.5241450710000002,0.12489,-0.3045
838,Male,12.2106,1.52510394,0.1249,-0.3046
839,Male,12.2173,1.526062943,0.12491,-0.3047
840,Male,12.224,1.52702208,0.12492,-0.3048
841,Male,12.2307,1.527981351,0.12493,-0.3048
842,Male,12.2374,1.528940756,0.12494,-0.3049
843,Male,12.2441,1.529900295,0.12495,-0.305
844,Male,12.2508,1.530982476,0.12497,-0.3051
845,Male,12.2575,1.53194235,0.12498,-0.3052
846,Male,12.2642,1.532902358,0.12499,-0.3052
847,Male,12.2709,1.5338625,0.125,-0.3053
848,Male,12.2775,1.5348102750000001,0.12501,-0.3054
849,Male,12.2842,1.535893526,0.12503,-0.3055
850,Male,12.2909,1.5368541360000003,0.12504,-0.3056
851,Male,12.2976,1.5378148799999998,0.12505,-0.3056
852,Male,12.3042,1.538763252,0.12506,-0.3057
853,Male,12.3109,1.5397242629999999,0.12507,-0.3058
854,Male,12.3176,1.540808584,0.12509,-0.3059
855,Male,12.3242,1.5417574199999997,0.1251,-0.3059
856,Male,12.3309,1.542718899,0.12511,-0.306
857,Male,12.3375,1.5436680000000003,0.12512,-0.3061
858,Male,12.3442,1.544629746,0.12513,-0.30620000000000003
859,Male,12.3508,1.5457026200000001,0.12515,-0.3063
860,Male,12.3575,1.5466647,0.12516,-0.3063
861,Male,12.3641,1.547614397,0.12517,-0.3064
862,Male,12.3707,1.548564226,0.12518,-0.3065
863,Male,12.3774,1.54965048,0.1252,-0.3066
864,Male,12.384,1.5506006399999999,0.12521,-0.3066
865,Male,12.3906,1.5515509319999998,0.12522,-0.3067
866,Male,12.3973,1.5525138790000002,0.12523,-0.3068
867,Male,12.4039,1.553588475,0.12525,-0.3069
868,Male,12.4105,1.5545392300000003,0.12526,-0.3069
869,Male,12.4171,1.555490117,0.12527,-0.307
870,Male,12.4237,1.5564411360000001,0.12528,-0.3071
871,Male,12.4303,1.55751659,0.1253,-0.3072
872,Male,12.4369,1.558467939,0.12531,-0.3072
873,Male,12.4435,1.5594194199999998,0.12532,-0.3073
874,Male,12.4501,1.560371033,0.12533,-0.3074
875,Male,12.4567,1.561447345,0.12535,-0.3074
876,Male,12.4633,1.562399288,0.12536,-0.3075
877,Male,12.4699,1.5633513630000002,0.12537,-0.3076
878,Male,12.4765,1.564428335,0.12539,-0.3077
879,Male,12.4831,1.5653807400000002,0.1254,-0.3077
880,Male,12.4896,1.5663207359999998,0.12541,-0.3078
881,Male,12.4962,1.5673983660000002,0.12543,-0.3079
882,Male,12.5028,1.568351232,0.12544,-0.308
883,Male,12.5093,1.569291685,0.12545,-0.308
884,Male,12.5159,1.570369973,0.12547,-0.3081
885,Male,12.5225,1.5713233000000002,0.12548,-0.3082
886,Male,12.529,1.57226421,0.12549,-0.3082
887,Male,12.5356,1.5733431560000002,0.12551,-0.3083
888,Male,12.5421,1.5742843919999998,0.12552,-0.3084
889,Male,12.5487,1.5752383110000001,0.12553,-0.3085
890,Male,12.5552,1.5763053599999999,0.12555,-0.3085
891,Male,12.5617,1.5772470520000001,0.12556,-0.3086
892,Male,12.5683,1.5782014309999999,0.12557,-0.3087
893,Male,12.5748,1.579269132,0.12559,-0.3087
894,Male,12.5813,1.5802112799999999,0.1256,-0.3088
895,Male,12.5879,1.581166119,0.12561,-0.3089
896,Male,12.5944,1.582234472,0.12563,-0.3089
897,Male,12.6009,1.583177076,0.12564,-0.309
898,Male,12.6074,1.584245884,0.12566,-0.3091
899,Male,12.6139,1.585188813,0.12567,-0.3091
