agedays,sex,mean,sd,cv,l
836,Male,89.9917,3.2621991249999995,0.03625,1
837,Male,90.0177,3.2640418020000004,0.03626,1
838,Male,90.0437,3.265884999,0.03627,1
839,Male,90.0697,3.2677287159999997,0.03628,1
840,Male,90.0957,3.269572953,0.03629,1
841,Male,90.1216,3.27141408,0.0363,1
842,Male,90.1476,3.273259356,0.03631,1
843,Male,90.1735,3.2751015199999998,0.03632,1
844,Male,90.1994,3.276944202,0.03633,1
845,Male,90.2252,3.278783768,0.03634,1
846,Male,90.251,3.2815263600000004,0.03636,1
847,Male,90.2769,3.283370853,0.03637,1
848,Male,90.3026,3.285208588,0.03638,1
849,Male,90.3284,3.287050476,0.03639,1
850,Male,90.3541,3.28888924,0.0364,1
851,Male,90.3799,3.290732159,0.03641,1
852,Male,90.4056,3.2925719520000003,0.03642,1
853,Male,90.4312,3.2944086159999997,0.03643,1
854,Male,90.4569,3.296249436,0.03644,1
855,Male,90.4825,3.2980871250000003,0.03645,1
856,Male,90.5081,3.299925326,0.03646,1
857,Male,90.5337,3.301764039,0.03647,1
858,Male,90.5592,3.303599616,0.03648,1
859,Male,90.5848,3.305439352,0.03649,1
860,Male,90.6103,3.3072759499999997,0.0365,1
861,Male,90.6358,3.3091130580000003,0.03651,1
862,Male,90.6612,3.3109470239999994,0.03652,1
863,Male,90.6867,3.312785151,0.03653,1
864,Male,90.7121,3.3146201340000006,0.03654,1
865,Male,90.7375,3.3164556249999997,0.03655,1
866,Male,90.7628,3.3182879680000004,0.03656,1
867,Male,90.7882,3.320124474,0.03657,1
868,Male,90.8135,3.322865965,0.03659,1
869,Male,90.8388,3.3247000800000004,0.0366,1
870,Male,90.8641,3.3265347009999995,0.03661,1
871,Male,90.8893,3.3283661660000003,0.03662,1
872,Male,90.9146,3.330201798,0.03663,1
873,Male,90.9398,3.332034272,0.03664,1
874,Male,90.965,3.3338672500000004,0.03665,1
875,Male,90.9901,3.335697066,0.03666,1
876,Male,91.0153,3.337531051,0.03667,1
877,Male,91.0404,3.339361872,0.03668,1
878,Male,91.0655,3.3411931950000002,0.03669,1
879,Male,91.0905,3.3430213500000003,0.0367,1
880,Male,91.1156,3.344853676,0.03671,1
881,Male,91.1406,3.3466828320000004,0.03672,1
882,Male,91.1656,3.348512488,0.03673,1
883,Male,91.1906,3.3503426440000004,0.03674,1
884,Male,91.2155,3.352169625,0.03675,1
885,Male,91.2405,3.35400078,0.03676,1
886,Male,91.2654,3.355828758,0.03677,1
887,Male,91.2903,3.357657234,0.03678,1
888,Male,91.3151,3.3594825290000006,0.03679,1
889,Male,91.34,3.361312,0.0368,1
890,Male,91.3648,3.3631382880000005,0.03681,1
891,Male,91.3896,3.364965072,0.03682,1
892,Male,91.4144,3.366792352,0.03683,1
893,Male,91.4391,3.3686164439999997,0.03684,1
894,Male,91.4639,3.370444715,0.03685,1
895,Male,91.4886,3.372269796,0.03686,1
896,Male,91.5133,3.374095371,0.03687,1
897,Male,91.5379,3.375917752,0.03688,1
898,Male,91.5626,3.377744314,0.03689,1
899,Male,91.5872,3.37956768,0.0369,1
